Sample,level,rate
10290000,4,0.3809657713326146
10300000,1,0.4815870180878069
10300000,2,0.8562209681094273
10300000,3,1.552657704968133
10300000,4,0.7746702891593797
10310000,1,0.39059187770980885
10310000,2,0.9652677586324928
10310000,3,1.4724252575749013
10310000,4,0.5501686811233114
10320000,1,0.3987519973181549
10320000,2,0.8606333511573083
10320000,3,1.533666506560883
10320000,4,1.0804212672565368
10330000,1,0.34763942102932127
10330000,2,0.8711857051488331
10330000,3,1.635164004717646
10330000,4,0.5993639785009843
10340000,1,0.4908266882749725
10340000,2,0.8993834047349605
10340000,3,1.5197103141479535
10340000,4,0.5601568272228701
10350000,1,0.4022712811847961
10350000,2,0.8418088972095477
10350000,3,1.6346611249676233
10350000,4,0.6899578785365359
10360000,1,0.5766404703381878
10360000,2,1.0907003118634913
10360000,3,1.1769961728635123
10360000,4,0.5274247480570436
10370000,1,0.5361058826790734
10370000,2,0.957216785263703
10370000,3,1.3760177734330212
10370000,4,0.7076884412402996
10380000,1,0.39616609981872414
10380000,2,0.7988019935937314
10380000,3,1.7087375760218615
10380000,4,0.6746650239980978
10390000,1,0.46012830294993423
10390000,2,1.0788137056099925
10390000,3,1.2376365514444885
10390000,4,0.6438821531411953
10400000,1,0.6336640321766578
10400000,2,0.8874959735472515
10400000,3,1.4803253846835678
10400000,4,0.4536534104828958
10410000,1,0.572066490754909
10410000,2,1.073832519174365
10410000,3,1.177748678653113
10410000,4,0.6787227460972154
10420000,1,0.5147962071539031
10420000,2,0.922344816074794
10420000,3,1.365717559275655
10420000,4,1.1182818777013177
10430000,1,0.41311434318915313
10430000,2,0.832295702641949
10430000,3,1.5519650067213062
10430000,4,1.1794476326148804
10440000,1,0.4727882299008957
10440000,2,1.0678983718988104
10440000,3,1.241316457902076
10440000,4,0.679201923829608
10450000,1,0.6013132522310228
10450000,2,1.0050342052439416
10450000,3,1.2121196890515875
10450000,4,0.9891601119144886
10460000,1,0.567543983930904
10460000,2,0.9120886515621084
10460000,3,1.4185594438081175
10460000,4,0.7689335292437701
10470000,1,0.5608900652086444
10470000,2,0.9516690595540258
10470000,3,1.359141276105861
10470000,4,0.7721025859970901
10480000,1,0.4642838111287276
10480000,2,0.941354104918608
10480000,3,1.4861924010681822
10480000,4,0.4630823621124962
10490000,1,0.5325779143010226
10490000,2,0.9546177887972732
10490000,3,1.4147108166714746
10490000,4,0.5334903386637169
10500000,1,0.46166537556231824
10500000,2,1.0421114416311084
10500000,3,1.281517744049047
10500000,4,0.7142767192864393
10510000,1,0.5131516663478682
10510000,2,0.880469011940658
10510000,3,1.4868184109863267
10510000,4,0.8296619307243962
10520000,1,0.5775773306796478
10520000,2,0.8563911463469819
10520000,3,1.4576745094665815
10520000,4,0.9998432532754432
10530000,1,0.4199516921947804
10530000,2,0.9791334456613432
10530000,3,1.3007858593737829
10530000,4,1.2632431467886964
10540000,1,0.6356173939709518
10540000,2,1.0065174564283814
10540000,3,1.1879286826445403
10540000,4,1.0056410352082474
10550000,1,0.4589812969663954
10550000,2,0.9629133592673914
10550000,3,1.4149822733404762
10550000,4,0.6768783188648766
10560000,1,0.50938700500939
10560000,2,0.969983691643532
10560000,3,1.4283062921120415
10560000,4,0.3992916061252786
10570000,1,0.5484397740658797
10570000,2,0.8603505824866335
10570000,3,1.369438383598509
10570000,4,1.522095210519924
10580000,1,0.6159239474955372
10580000,2,0.9155781344276138
10580000,3,1.2927460151874557
10580000,4,1.2694604407057897
10590000,1,0.3929910289973727
10590000,2,1.052493105285596
10590000,3,1.3093981266683503
10590000,4,0.6785025203726485
10600000,1,0.5822067489403411
10600000,2,0.9058731117773288
10600000,3,1.401522321036926
10600000,4,0.8693459126011689
10610000,1,0.5991202638988627
10610000,2,0.8830707218761269
10610000,3,1.512484918544906
10610000,4,0.4201344222647047
10620000,1,0.6323878925297666
10620000,2,0.9593979045806048
10620000,3,1.3239972582473674
10620000,4,0.6859509059153593
10630000,1,0.4117278772549962
10630000,2,1.0139497270057736
10630000,3,1.358602382762044
10630000,4,0.68583744764338594
10640000,1,0.5569354535327669
10640000,2,0.8552986983327022
10640000,3,1.451876676955726
10640000,4,1.1001652724651814
10650000,1,0.4880518708533061
10650000,2,1.035821349333799
10650000,3,1.2515160696101308
10650000,4,0.8502666485309748
10660000,1,0.347948029034815
10660000,2,1.009903468675622
10660000,3,1.3607267553958184
10660000,4,0.8945880251842296
10670000,1,0.40460639943284
10670000,2,0.99081674757194
10670000,3,1.4000241710102586
10670000,4,0.6803947975355648
10680000,1,0.4210811417481326
10680000,2,1.1293376654820844
10680000,3,1.1893174884179651
10680000,4,0.5902280471977901
10690000,1,0.6858912693305971
10690000,2,0.9231867608121418
10690000,3,1.3280209126496638
10690000,4,0.8132170268185599
10700000,1,0.48925630663075215
10700000,2,0.7940569740691257
10700000,3,1.499601809878968
10700000,4,1.558479921223871
10710000,1,0.4762221042785243
10710000,2,0.9985085381281686
10710000,3,1.308467365622879
10710000,4,0.8950793832867511
10720000,1,0.44677744475298753
10720000,2,0.9298274951404878
10720000,3,1.507701742930815
10720000,4,0.4964417397402204
10730000,1,0.5521534228287451
10730000,2,0.958319436338264
10730000,3,1.3675314573483326
10730000,4,0.6968628217112152
10740000,1,0.43415917835904594
10740000,2,0.9549965131340766
10740000,3,1.343333420128343
10740000,4,1.1980368368896994
10750000,1,0.5033203859326764
10750000,2,1.0038890993933445
10750000,3,1.3320295247590817
10750000,4,0.6450914890871668
10760000,1,0.7415878325572944
10760000,2,0.7875157294540074
10760000,3,1.4637234119033025
10760000,4,1.0689199019856068
10770000,1,0.4849998902938904
10770000,2,0.9090764961454184
10770000,3,1.476240862247151
10770000,4,0.7274052121006337
10780000,1,0.47556445421229454
10780000,2,0.8139386473491098
10780000,3,1.591490656385052
10780000,4,0.9410032259720822
10790000,1,0.5117657641732394
10790000,2,0.909707688831806
10790000,3,1.4478584300643644
10790000,4,0.7953985131503549
10800000,1,0.5459438973308763
10800000,2,0.905587103234502
10800000,3,1.4872203610506824
10800000,4,0.5204635882908624
10810000,1,0.6892168563088829
10810000,2,1.080710523570256
10810000,3,1.1043646049268214
10810000,4,0.6705260361062827
10820000,1,0.5497955338299556
10820000,2,0.8194700602017115
10820000,3,1.5389042619697428
10820000,4,0.9584006224594892
10830000,1,0.4770047853981756
10830000,2,0.8171008314189914
10830000,3,1.6016288427942025
10830000,4,0.8561168832429646
10840000,1,0.5755748803755025
10840000,2,1.0094068344566305
10840000,3,1.2910835442050423
10840000,4,0.6062868398012035
10850000,1,0.5303217694082678
10850000,2,1.0128599230181334
10850000,3,1.3511855349210682
10850000,4,0.3886676342441767
10860000,1,0.5945336814546179
10860000,2,0.8945372535335697
10860000,3,1.4455140013720391
10860000,4,0.6941802045322208
10870000,1,0.4215585179267702
10870000,2,1.0599044263211697
10870000,3,1.2965084503729936
10870000,4,0.6015469991877235
10880000,1,0.5404397370187327
10880000,2,0.935426491064672
10880000,3,1.460206747499148
10880000,4,0.4294418139055316
10890000,1,0.4342553168597725
10890000,2,0.9000244287542403
10890000,3,1.5518472170787918
10890000,4,0.5483645593904877
10900000,1,0.5849037907328463
10900000,2,0.9198357797904458
10900000,3,1.419997805340154
10900000,4,0.6454245019786917
10910000,1,0.4106591953319724
10910000,2,0.8912473493542618
10910000,3,1.556654791703967
10910000,4,0.6654199341288338
10920000,1,0.655508888489004
10920000,2,0.8789828196063888
10920000,3,1.340323630535303
10920000,4,1.2082676473649634
10930000,1,0.6080472526957372
10930000,2,1.0496144669511789
10930000,3,1.2382068783678395
10930000,4,0.4551703981698483
10940000,1,0.6402143375751989
10940000,2,1.1006677137918564
10940000,3,1.0160054259431357
10940000,4,1.1167259859608056
10950000,1,0.5470399852240604
10950000,2,1.0577472139101611
10950000,3,1.1877078523375706
10950000,4,0.8339857802189077
10960000,1,0.5606205626774068
10960000,2,0.964484957009373
10960000,3,1.3493465723677422
10960000,4,0.7172599180673658
10970000,1,0.45427678296202567
10970000,2,1.0473560883200548
10970000,3,1.267137392594096
10970000,4,0.7683795458317708
10980000,1,0.5599141799238622
10980000,2,0.972412564094723
10980000,3,1.342312621129637
10980000,4,0.6901105814000681
10990000,1,0.6318510102347106
10990000,2,0.9824194197484416
10990000,3,1.339471183923046
10990000,4,0.4112247896763788
11000000,1,0.5531256112015805
11000000,2,0.9432044475277428
11000000,3,1.403595337738606
11000000,4,0.6289043993643083
11010000,1,0.5452759785906655
11010000,2,0.989207755773584
11010000,3,1.2657125054999532
11010000,4,0.9999797553497908
11020000,1,0.6063234909116146
11020000,2,1.0416883539524049
11020000,3,1.244613079640123
11020000,4,0.49274308099437625
11030000,1,0.4774448628015867
11030000,2,1.076600363161151
11030000,3,1.2357598620371568
11030000,4,0.6220134960241561
11040000,1,0.5348108238789024
11040000,2,1.0580300950013943
11040000,3,1.2116326395110395
11040000,4,0.7396743866992292
11050000,1,0.4016267180665564
11050000,2,1.0386787471183505
11050000,3,1.2814235211758318
11050000,4,0.9187838377886304
11060000,1,0.5552827097189472
11060000,2,0.9477202051404042
11060000,3,1.3977372950519362
11060000,4,0.6158481297776199
11070000,1,0.49918219713128953
11070000,2,0.9219476580999386
11070000,3,1.389132196913187
11070000,4,1.0422874191555365
11080000,1,0.5431856232191027
11080000,2,0.91497960692071445
11080000,3,1.3721384544734794
11080000,4,1.0632251501696603
11090000,1,0.4120583463991816
11090000,2,1.0432140632755549
11090000,3,1.305812218590228
11090000,4,0.7201129579518664
11100000,1,0.7802370882205275
11100000,2,1.0305168125457698
11100000,3,1.1739802248009157
11100000,4,0.45623078815829926
11110000,1,0.4529005293618832
11110000,2,0.9358038644987026
11110000,3,1.3300727487285342
11110000,4,1.3756362699448623
11120000,1,0.6418548294666212
11120000,2,0.9561071911492072
11120000,3,1.284727729104465
11120000,4,0.8954733333259982
11130000,1,0.5179666666691397
11130000,2,0.8609519746807014
11130000,3,1.5200420232654648
11130000,4,0.8026939779032414
11140000,1,0.5392759222653386
11140000,2,0.8721445579204214
11140000,3,1.5488311511681758
11140000,4,0.4927957246655589
11150000,1,0.4859202090538816
11150000,2,0.9569086053710408
11150000,3,1.3021721037161629
11150000,4,1.2505007419003389
11160000,1,0.4261581000623873
11160000,2,1.0258898104939382
11160000,3,1.3623879769910798
11160000,4,0.5230637592082541
11170000,1,0.5009198968401986
11170000,2,0.9291179515942488
11170000,3,1.4449788195960351
11170000,4,0.6790205037855945
11180000,1,0.4562474582305101
11180000,2,1.0134608398100395
11180000,3,1.3495480880598627
11180000,4,0.6083930421072007
11190000,1,0.367835041483288
11190000,2,0.8852049841963313
11190000,3,1.5815822681477067
11190000,4,0.7082337485667949
11200000,1,0.31876822609262817
11200000,2,0.95193129999335
11200000,3,1.5575666956475978
11200000,4,0.4178151888319028
11210000,1,0.7452578880062968
11210000,2,0.934248931768163
11210000,3,1.2530545741513286
11210000,4,0.9467782554591276
11220000,1,0.6358785551766153
11220000,2,0.9603004758184156
11220000,3,1.2835614782976117
11220000,4,0.8838306583425687
11230000,1,0.5586925945004098
11230000,2,1.105840600944998
11230000,3,1.1416146352339054
11230000,4,0.641043486839177
11240000,1,0.6311928012303498
11240000,2,0.9062558761226714
11240000,3,1.3380155147805264
11240000,4,1.0619512935494555
11250000,1,0.5020616595240226
11250000,2,0.970193647983328
11250000,3,1.4265234729609098
11250000,4,0.42839843340369393
11260000,1,0.4963091711843449
11260000,2,1.0883919703124885
11260000,3,1.1861038862698794
11260000,4,0.7325784404761467
11270000,1,0.5670115493029979
11270000,2,0.895574661365219
11270000,3,1.456784010771556
11270000,4,0.7056148572606348
11280000,1,0.472496986707885
11280000,2,1.043923708264764
11280000,3,1.2800110168275485
11280000,4,0.6754671544599147
11290000,1,0.5060345291783783
11290000,2,0.9309699021366136
11290000,3,1.4521755942420806
11290000,4,0.6101327776220945
11300000,1,0.6854069645756163
11300000,2,1.039784425574737
11300000,3,1.1882766710546824
11300000,4,0.5785685257753985
11310000,1,0.45852825380520346
11310000,2,1.089474081864671
11310000,3,1.158737588461903
11310000,4,0.9796185989103154
11320000,1,0.5698409541106234
11320000,2,0.9568065683163822
11320000,3,1.3899029885993643
11320000,4,0.5386926613177939
11330000,1,0.5761201929636669
11330000,2,0.9150702914109788
11330000,3,1.199188268963214
11330000,4,1.888803716676364
11340000,1,0.4829207652676697
11340000,2,0.846745898910305
11340000,3,1.4929732423682305
11340000,4,1.1688458261769403
11350000,1,0.6395257321743095
11350000,2,1.0076751508241029
11350000,3,1.2921412305837474
11350000,4,0.4286975319420285
11360000,1,0.5162439138895853
11360000,2,0.9415958241868724
11360000,3,1.2458436323393474
11360000,4,1.591357691772632
11370000,1,0.589984977949537
11370000,2,0.9551526227771342
11370000,3,1.3451422292973172
11370000,4,0.7325840163538998
11380000,1,0.3977056931032968
11380000,2,0.9540588786353056
11380000,3,1.4108318426021929
11380000,4,0.9522596727231404
11390000,1,0.3951434799923491
11390000,2,1.0344024422794114
11390000,3,1.3146296226750884
11390000,4,0.7965863065700913
11400000,1,0.5969878416765618
11400000,2,0.9064736735844164
11400000,3,1.357796628918294
11400000,4,1.0543833548769157
11410000,1,0.6096789401243596
11410000,2,0.9779603197657124
11410000,3,1.3284685980748605
11410000,4,0.5721045435432218
11420000,1,0.4565974714018408
11420000,2,1.00294840413452
11420000,3,1.2321752556494152
11420000,4,1.321840276815499
11430000,1,0.5608905230792531
11430000,2,0.9099835266595157
11430000,3,1.3672320552724777
11430000,4,1.0798036635146695
11440000,1,0.548547546536235
11440000,2,0.954578369151526
11440000,3,1.4216781947516608
11440000,4,0.4500846769017418
11450000,1,0.5523657078162011
11450000,2,0.8998035779503399
11450000,3,1.51070969764827
11450000,4,0.4251348503299093
11460000,1,0.4879472601989231
11460000,2,1.0266070796862998
11460000,3,1.2696921726005672
11460000,4,0.8311859831903649
11470000,1,0.938461355912953
11470000,2,0.9180408728942532
11470000,3,1.274238492739535
11470000,4,0.4067050704496962
11480000,1,0.3800380081464813
11480000,2,0.9294384956246662
11480000,3,1.5071210507270345
11480000,4,0.6974695341875975
11490000,1,0.560155126235579
11490000,2,1.0058014298043354
11490000,3,1.2927346694150803
11490000,4,0.6728006107459341
11500000,1,0.661960607372068
11500000,2,0.9714327630261628
11500000,3,1.3283757680723582
11500000,4,0.47505170997531343
11510000,1,0.6891325107137504
11510000,2,0.8421019037116345
11510000,3,1.421841765451842
11510000,4,0.9858497384354192
11520000,1,0.6022548367433332
11520000,2,0.9990235462827968
11520000,3,1.295826289628752
11520000,4,0.5905683335983516
11530000,1,0.5413441624884023
11530000,2,0.8773411978373478
11530000,3,1.4778750359356965
11530000,4,0.8214575859540454
11540000,1,0.4153459970536207
11540000,2,1.021790869332993
11540000,3,1.3828290257859894
11540000,4,0.4800795541821993
11550000,1,0.4311211323747138
11550000,2,0.9902836339588162
11550000,3,1.4286245811720597
11550000,4,0.45501167850263
11560000,1,0.4343493140319447
11560000,2,1.075312008482041
11560000,3,1.2899884386622666
11560000,4,0.4693334231508407
11570000,1,0.5986689906478729
11570000,2,0.9769254760269928
11570000,3,1.2804603939662016
11570000,4,0.8689705862300071
11580000,1,0.5023588318049603
11580000,2,1.111222397115729
11580000,3,1.1844004348238073
11580000,4,0.5318625791177837
11590000,1,0.5800558555817582
11590000,2,1.0819016635178254
11590000,3,1.1570438558866485
11590000,4,0.6979308552159941
11600000,1,0.7067422460958679
11600000,2,1.0229544206981445
11600000,3,1.208488856305811
11600000,4,0.5501948410466239
11610000,1,0.41156723334121953
11610000,2,1.0028523681991444
11610000,3,1.3688108749726358
11610000,4,0.7252634705578311
11620000,1,0.7465772998269129
11620000,2,1.1109878062937184
11620000,3,1.0745157915698549
11620000,4,0.407584617493392
11630000,1,0.45344217317766217
11630000,2,1.077895884662832
11630000,3,1.195996627010135
11630000,4,0.8931879549321686
11640000,1,0.6729982632001126
11640000,2,0.8894516050614074
11640000,3,1.340313174836289
11640000,4,1.0692004572725242
11650000,1,0.45597137659126097
11650000,2,0.9076930114440388
11650000,3,1.3693445247389582
11650000,4,1.3938298400136278
11660000,1,0.6421737009203358
11660000,2,0.9200068969929706
11660000,3,1.4073408272168697
11660000,4,0.5444509108014557
11670000,1,0.5730722238907076
11670000,2,1.030695335290202
11670000,3,1.186269170177742
11670000,4,0.9934180340115164
11680000,1,0.6330054039650986
11680000,2,1.0599001625526194
11680000,3,1.1480065993888722
11680000,4,0.7768726735431707
11690000,1,0.5489234442475402
11690000,2,0.841645220562265
11690000,3,1.4905991444814115
11690000,4,1.031930577311323
11700000,1,0.6158294347573297
11700000,2,0.9281832585306928
11700000,3,1.4151425991545297
11700000,4,0.5108611938335427
11710000,1,0.7107354961924773
11710000,2,0.8819861818968551
11710000,3,1.455721129540638
11710000,4,0.4064584142565828
11720000,1,0.449993039592268
11720000,2,0.973666817547117
11720000,3,1.4175247700679194
11720000,4,0.5990258131386547
11730000,1,0.4534862871936716
11730000,2,1.0554169895464467
11730000,3,1.3059622941354552
11730000,4,0.4957730982800141
11740000,1,0.4093448390785047
11740000,2,1.0976378310748254
11740000,3,1.2714531330150414
11740000,4,0.4532090983943088
11750000,1,0.6233905790346035
11750000,2,0.9671154326624196
11750000,3,1.3101984890326648
11750000,4,0.7208306447327422
11760000,1,0.4474213963330309
11760000,2,0.8388305275287106
11760000,3,1.5598642646997187
11760000,4,0.9822545755967618
11770000,1,0.5799723978629067
11770000,2,0.9707836554363112
11770000,3,1.3955386672959484
11770000,4,0.36144518073246057
11780000,1,0.4417430890869086
11780000,2,1.0081860802701703
11780000,3,1.2984041590629865
11780000,4,0.967860966219898
11790000,1,0.5497747688995445
11790000,2,0.9379914037619004
11790000,3,1.3979636562880522
11790000,4,0.7125897755106336
11800000,1,0.39240308131517054
11800000,2,0.8702716365188498
11800000,3,1.49404152622286
11800000,4,1.2291499322750892
11810000,1,0.6087700413511127
11810000,2,1.0834906103427997
11810000,3,1.1640547899489355
11810000,4,0.5634158626129406
11820000,1,0.6514461282560559
11820000,2,0.9797296869337784
11820000,3,1.2999445022475138
11820000,4,0.5875199155737514
11830000,1,0.5691310640001525
11830000,2,1.0092373926666278
11830000,3,1.347922160874516
11830000,4,0.3233681503913118
11840000,1,0.6792649943454621
11840000,2,1.0173503255166043
11840000,3,1.1847330574969492
11840000,4,0.8042022200772116
11850000,1,0.508930121595803
11850000,2,1.0264928019519033
11850000,3,1.302756487267033
11850000,4,0.594604796826171
11860000,1,0.5382535649421059
11860000,2,0.931674707287292
11860000,3,1.4363598685583223
11860000,4,0.5945790169396714
11870000,1,0.5075543906654243
11870000,2,0.8978109777029082
11870000,3,1.4924216373816976
11870000,4,0.6701418988572776
11880000,1,0.541366696873194
11880000,2,0.8342991593666446
11880000,3,1.4779577922724234
11880000,4,1.1832209839975794
11890000,1,0.7164294558605581
11890000,2,0.9944738548218812
11890000,3,1.2236017451534906
11890000,4,0.6810498348371685
11900000,1,0.46266623979771526
11900000,2,0.9887698276221344
11900000,3,1.3187477723789032
11900000,4,0.9617559654161602
11910000,1,0.6980065213079496
11910000,2,0.8759910663576042
11910000,3,1.4031011071612525
11910000,4,0.7746835994818744
11920000,1,0.5527228165813182
11920000,2,0.97942316777234
11920000,3,1.327210804902584
11920000,4,0.7326224967400847
11930000,1,0.76702028793981
11930000,2,1.0496372516146624
11930000,3,1.1402351856938528
11930000,4,0.5138229687181688
11940000,1,0.5135475392540422
11940000,2,1.040945631011086
11940000,3,1.2557449021191458
11940000,4,0.7102211381968249
11950000,1,0.5269961686785821
11950000,2,0.9901894787313136
11950000,3,1.360935763526002
11950000,4,0.5371756565601029
11960000,1,0.4981800534035428
11960000,2,0.8401627767001458
11960000,3,1.419180458090274
11960000,4,1.573309030531843
11970000,1,0.4302786810419543
11970000,2,1.1166680466169092
11970000,3,1.151220729690028
11970000,4,0.8732205629217324
11980000,1,0.4656576171357882
11980000,2,1.0362837062992658
11980000,3,1.3413216068400171
11980000,4,0.4327288521882355
11990000,1,0.6453042283705931
11990000,2,0.934920637051274
11990000,3,1.3640966800140102
11990000,4,0.6404316786626921
12000000,1,0.40709234372694
12000000,2,0.9205997892145316
12000000,3,1.5370246005005812
12000000,4,0.5334679022375458
12010000,1,0.48229475300392
12010000,2,0.9037094488761476
12010000,3,1.5042975383310169
12010000,4,0.6308322379320941
12020000,1,0.5707127852688711
12020000,2,0.8726633595126952
12020000,3,1.5114882558521616
12020000,4,0.59590040252227106
12030000,1,0.5638957149464189
12030000,2,0.8621789634292465
12030000,3,1.5277692321031515
12030000,4,0.6171953179932124
12040000,1,0.7003872140084164
12040000,2,0.9964095990429972
12040000,3,1.2399061972962615
12040000,4,0.6245901149500258
12050000,1,0.6106083804613434
12050000,2,0.8270651321229029
12050000,3,1.517929482071423
12050000,4,0.8289701239055881
12060000,1,0.5593427495867734
12060000,2,1.0447014742985707
12060000,3,1.2219239702232263
12060000,4,0.7254183971682585
12070000,1,0.5268518673545693
12070000,2,0.9683909429150048
12070000,3,1.3676047158102758
12070000,4,0.6854997996929326
12080000,1,0.3874446673206253
12080000,2,1.1032318324531785
12080000,3,1.2417592416794336
12080000,4,0.6283691748768364
12090000,1,0.6151859262686007
12090000,2,0.8590524394676806
12090000,3,1.5215766476855908
12090000,4,0.5269408952069765
12100000,1,0.7020916738377722
12100000,2,0.8779636870298893
12100000,3,1.3624514658094902
12100000,4,0.962963767820844
12110000,1,0.5827433365205628
12110000,2,0.8821654897749911
12110000,3,1.5115681472494682
12110000,4,0.48040894421155006
12120000,1,0.517438239637664
12120000,2,0.9798343527291186
12120000,3,1.352199478843384
12120000,4,0.6988021117552154
12130000,1,0.4990654962796488
12130000,2,0.9997437259437856
12130000,3,1.33478867830408
12130000,4,0.6776763248689299
12140000,1,0.4739236070564583
12140000,2,1.0617705158774122
12140000,3,1.2363085615000915
12140000,4,0.7541753094498587
12150000,1,0.4084457689874015
12150000,2,0.911367040064709
12150000,3,1.5411451456999137
12150000,4,0.5852531428424753
12160000,1,0.551826471692119
12160000,2,0.9420352057676804
12160000,3,1.347300332056082
12160000,4,0.9427747047207627
12170000,1,0.5822056220201245
12170000,2,0.9641893996345772
12170000,3,1.3691235266535322
12170000,4,0.5513140133646731
12180000,1,0.4592126990394128
12180000,2,1.064737337944537
12180000,3,1.2540666668364449
12180000,4,0.6774014769740105
12190000,1,0.5646464854872469
12190000,2,1.068992875454334
12190000,3,1.2159630547105071
12190000,4,0.5372880904653722
12200000,1,0.5738463158819794
12200000,2,0.981255802119325
12200000,3,1.2505056705095174
12200000,4,1.06468166812238
12210000,1,0.5938926181949287
12210000,2,0.944388803615686
12210000,3,1.4178265458126975
12210000,4,0.4241325221649471
12220000,1,0.5159335593392588
12220000,2,0.9102453117547308
12220000,3,1.243593725782255
12220000,4,1.868129207152724
12230000,1,0.4070637325416078
12230000,2,1.0771070900752922
12230000,3,1.2154864611530831
12230000,4,0.9311516458034108
12240000,1,0.4351731198293637
12240000,2,1.1012803822665391
12240000,3,1.191277253380999
12240000,4,0.7748231650555676
12250000,1,0.491009049265708
12250000,2,0.920765958492133
12250000,3,1.487728855679306
12250000,4,0.5502228920431813
12260000,1,0.42642488376810606
12260000,2,0.9476872019672972
12260000,3,1.3967028380248867
12260000,4,0.9974783363187338
12270000,1,0.3382934747777858
12270000,2,1.0805627693237825
12270000,3,1.3568865039242684
12270000,4,0.3485127024934405
12280000,1,0.4011382938171922
12280000,2,0.90914083235008325
12280000,3,1.5903650539398224
12280000,4,0.36279768307418336
12290000,1,0.3844127936787341
12290000,2,0.8430383506933167
12290000,3,1.654638286756398
12290000,4,0.6251523707340673
12300000,1,0.5190015846449052
12300000,2,0.9183461285622568
12300000,3,1.4617506082480092
12300000,4,0.627495552063895
12310000,1,0.3960222683668409
12310000,2,1.007135401007106
12310000,3,1.377435844906851
12310000,4,0.6885542526168933
12320000,1,0.5323751463719743
12320000,2,1.0182400233973228
12320000,3,1.2872633341816295
12320000,4,0.6783145105187758
12330000,1,0.4198146242879999
12330000,2,0.9107260952908478
12330000,3,1.216666909811366
12330000,4,2.2880391914679934
12340000,1,0.6555738246619867
12340000,2,0.9288237799223106
12340000,3,1.396722371677292
12340000,4,0.48779021477745166
12350000,1,0.38443821244427406
12350000,2,1.03611617546282
12350000,3,1.3261208258909702
