group,age
Kra-Dai,3.2759874552265247
Kam-Tai,2.1359422919219946
Tai-Yay,1.3580770219166811
Kra-Dai,3.10701235426374
Kam-Tai,1.8597463016127347
Tai-Yay,1.4210955222880735
Kra-Dai,2.650296101202144
Kam-Tai,1.8347334350361775
Tai-Yay,1.314327976096467
Kra-Dai,5.8987453838540995
Kam-Tai,3.6562303970347574
Tai-Yay,1.7977438917656219
Kra-Dai,8.933857835413072
Kam-Tai,8.933857835413072
Tai-Yay,1.4569007856145078
Kra-Dai,2.264430499710185
Kam-Tai,2.0464961310819723
Tai-Yay,1.3170195261293265
Kra-Dai,3.4662909679105645
Kam-Tai,3.0334984910895413
Tai-Yay,1.2718646369846058
Kra-Dai,3.1693613749926373
Kam-Tai,3.1693613749926373
Tai-Yay,1.3228814269043596
Kra-Dai,5.175209090649185
Kam-Tai,4.113723663825287
Tai-Yay,1.1599874083842519
Kra-Dai,4.162187809672437
Kam-Tai,2.614296661314807
Tai-Yay,1.4802995952389102
Kra-Dai,20.879380609371893
Kam-Tai,12.09557766102429
Tai-Yay,2.049584308553243
Kra-Dai,12.975619379793786
Kam-Tai,7.1542574346579295
Tai-Yay,1.7660719786284194
Kra-Dai,12.487012894585645
Kam-Tai,7.482772588443212
Tai-Yay,2.527898598171138
Kra-Dai,3.560880068099579
Kam-Tai,3.560880068099579
Tai-Yay,1.5872392742338695
Kra-Dai,4.237747179430207
Kam-Tai,2.1842638783570334
Tai-Yay,1.5893070613665765
Kra-Dai,5.842684234978535
Kam-Tai,2.797461285305295
Tai-Yay,1.6336446425126265
Kra-Dai,4.766217649701175
Kam-Tai,4.766217649701175
Tai-Yay,1.6168080942376757
Kra-Dai,2.709348405028927
Kam-Tai,2.2171293577175963
Tai-Yay,1.323171423596292
Kra-Dai,3.003540523269246
Kam-Tai,2.4752458242910906
Tai-Yay,1.1917135001597914
Kra-Dai,3.06973765509472
Kam-Tai,2.235405385499903
Tai-Yay,1.133651229827643
Kra-Dai,2.969047478598952
Kam-Tai,2.5776436752103713
Tai-Yay,1.3365383838027005
Kra-Dai,3.471631252038828
Kam-Tai,3.471631252038828
Tai-Yay,1.3382078423968928
Kra-Dai,3.1729369173795643
Kam-Tai,3.1729369173795643
Tai-Yay,1.9158053773432766
Kra-Dai,2.9082450249428837
Kam-Tai,2.9082450249428837
Tai-Yay,1.4722121502409504
Kra-Dai,2.659461631025191
Kam-Tai,2.2156409057634443
Tai-Yay,1.5688392203447123
Kra-Dai,3.1693764631379437
Kam-Tai,3.1693764631379437
Tai-Yay,1.81086891830914
Kra-Dai,2.467270770391342
Kam-Tai,2.3422544166068833
Tai-Yay,1.6785411424911223
Kra-Dai,3.55842215715121
Kam-Tai,3.55842215715121
Tai-Yay,1.8180370731870528
Kra-Dai,2.16578786779369
Kam-Tai,2.16578786779369
Tai-Yay,1.5114966490216297
Kra-Dai,2.6516604364292538
Kam-Tai,2.6516604364292538
Tai-Yay,1.665807622455948
Kra-Dai,2.3573263571905416
Kam-Tai,2.3573263571905416
Tai-Yay,1.7922422510102556
Kra-Dai,6.095023632861127
Kam-Tai,6.095023632861127
Tai-Yay,1.6913417522515006
Kra-Dai,4.186553928303965
Kam-Tai,1.9123723593784323
Tai-Yay,1.5993119099661568
Kra-Dai,5.729433461037606
Kam-Tai,2.7739322118846537
Tai-Yay,1.984674686730318
Kra-Dai,3.700623249427647
Kam-Tai,3.6691025610803125
Tai-Yay,2.6905520808104564
Kra-Dai,3.003992661959123
Kam-Tai,3.003992661959123
Tai-Yay,1.8299442263361105
Kra-Dai,3.820882639793814
Kam-Tai,2.7026210081015685
Tai-Yay,1.57029039434202
Kra-Dai,2.546141106756603
Kam-Tai,1.9614399393103503
Tai-Yay,1.5200862897503682
Kra-Dai,2.4785305727415246
Kam-Tai,2.4785305727415246
Tai-Yay,2.065842115810903
Kra-Dai,1.940079906309687
Kam-Tai,1.940079906309687
Tai-Yay,1.4380169589323362
Kra-Dai,2.2253937034423585
Kam-Tai,1.8082203141210567
Tai-Yay,1.2167405931747841
Kra-Dai,1.6823611922608845
Kam-Tai,1.6823611922608845
Tai-Yay,1.324125784780317
Kra-Dai,1.9075306965462455
Kam-Tai,1.9075306965462455
Tai-Yay,1.4035291770181189
Kra-Dai,1.3366487621855088
Kam-Tai,1.2736959524692317
Tai-Yay,1.2341153413801933
Kra-Dai,1.749010663785809
Kam-Tai,1.749010663785809
Tai-Yay,1.2203327338350807
Kra-Dai,1.8018774495423573
Kam-Tai,1.8018774495423573
Tai-Yay,1.3293119227456092
Kra-Dai,1.7991895201405612
Kam-Tai,1.7991895201405612
Tai-Yay,1.496445180854027
Kra-Dai,1.9518153987520617
Kam-Tai,1.9518153987520617
Tai-Yay,1.2714428552237602
Kra-Dai,2.0302584944816116
Kam-Tai,2.0302584944816116
Tai-Yay,1.1509073449860991
Kra-Dai,1.729301311991305
Kam-Tai,1.729301311991305
Tai-Yay,1.0506662550843833
Kra-Dai,1.5130062742755757
Kam-Tai,1.5130062742755757
Tai-Yay,1.0359733772910802
Kra-Dai,1.8612325865286912
Kam-Tai,1.8612325865286912
Tai-Yay,1.006470950043091
Kra-Dai,1.9981144487869176
Kam-Tai,1.9981144487869176
Tai-Yay,1.1484707967357728
Kra-Dai,2.6145150858150568
Kam-Tai,2.6145150858150568
Tai-Yay,1.0352301922028877
