group,age
Kra-Dai,6.710413870550001
Kam-Tai,2.351682113550001
Tai-Yay,2.1809347589500003
Kra-Dai,5.8414002076
Kam-Tai,2.9950176260999997
Tai-Yay,2.0851249627999997
Kra-Dai,5.4848972993
Kam-Tai,2.3071528972
Tai-Yay,1.7327995038
Kra-Dai,4.3576997442
Kam-Tai,3.3095312262
Tai-Yay,1.8609662251999994
Kra-Dai,5.03714441688
Kam-Tai,3.3744973779800005
Tai-Yay,2.1931882809800003
Kra-Dai,4.79081998973
Kam-Tai,2.89889685023
Tai-Yay,2.35153477583
Kra-Dai,5.232231383199999
Kam-Tai,2.9380838268999994
Tai-Yay,2.0400842642999995
Kra-Dai,4.41642545222
Kam-Tai,3.1830740205200003
Tai-Yay,2.5971172060600005
Kra-Dai,3.87883759008
Kam-Tai,2.34282200508
Tai-Yay,1.9229478491799998
Kra-Dai,6.4058117679999995
Kam-Tai,3.3837843719999996
Tai-Yay,2.243346313
Kra-Dai,6.802314086760001
Kam-Tai,2.7031189536100007
Tai-Yay,2.1028696148100003
Kra-Dai,4.171952012
Kam-Tai,2.4950469414
Tai-Yay,1.4096490654
Kra-Dai,4.7157338826
Kam-Tai,3.9117611395000003
Tai-Yay,1.4998052865000004
Kra-Dai,6.0642255941
Kam-Tai,2.1917358214
Tai-Yay,1.5599914557999996
Kra-Dai,5.24485657541
Kam-Tai,3.2960819595000004
Tai-Yay,1.5195227730000003
Kra-Dai,5.827819713
Kam-Tai,3.414837585
Tai-Yay,1.676236479
Kra-Dai,4.9860743517
Kam-Tai,2.9714006005
Tai-Yay,1.6541703165000001
Kra-Dai,6.59109957726
Kam-Tai,3.2284113762599995
Tai-Yay,1.8466621982599998
Kra-Dai,4.817255556091
Kam-Tai,2.7679459937
Tai-Yay,2.3302041768
Kra-Dai,5.255756591999999
Kam-Tai,2.1829834416999994
Tai-Yay,1.4567719867999993
Kra-Dai,5.7894990152
Kam-Tai,2.2252219584999997
Tai-Yay,1.5125892617999996
Kra-Dai,5.7288681507999994
Kam-Tai,2.6400594599999994
Tai-Yay,1.9556558131999995
Kra-Dai,5.5769219932
Kam-Tai,2.9522065787
Tai-Yay,1.5603133306999997
Kra-Dai,6.1412834409000006
Kam-Tai,2.790657177300001
Tai-Yay,1.5542768783000014
Kra-Dai,4.26821252694
Kam-Tai,2.9983352004
Tai-Yay,1.5324402604
Kra-Dai,4.3039900784
Kam-Tai,2.8764424795
Tai-Yay,1.7476623865
Kra-Dai,4.2425106847
Kam-Tai,2.756714492
Tai-Yay,1.5583061579999997
Kra-Dai,3.9806074625
Kam-Tai,3.6215563571000002
Tai-Yay,1.4810141351000001
Kra-Dai,4.2461581796
Kam-Tai,2.7154525896
Tai-Yay,1.5954660686000004
Kra-Dai,4.853434871199999
Kam-Tai,2.3942807672999993
Tai-Yay,1.8314571189999995
Kra-Dai,4.6219814258000005
Kam-Tai,2.3349928250000005
Tai-Yay,1.7753175715000005
Kra-Dai,5.2594668020599995
Kam-Tai,2.3131609696599997
Tai-Yay,1.9479507138599996
Kra-Dai,4.77778640307
Kam-Tai,2.48112781377
Tai-Yay,1.81925072277
Kra-Dai,5.595228141600001
Kam-Tai,3.0462729053000004
Tai-Yay,1.8566374603000004
Kra-Dai,4.7189550724
Kam-Tai,2.4848773264
Tai-Yay,1.7352811063
Kra-Dai,6.573649321417701
Kam-Tai,3.228672418417701
Tai-Yay,2.0148984549177005
Kra-Dai,6.4379190344
Kam-Tai,2.4226241559000004
Tai-Yay,2.0313617577
Kra-Dai,5.5677770961
Kam-Tai,2.8522034839000003
Tai-Yay,1.9340618016000004
Kra-Dai,7.388038843640001
Kam-Tai,4.097113418940001
Tai-Yay,1.9365249616400009
Kra-Dai,5.057470251
Kam-Tai,2.9358069826999995
Tai-Yay,2.0455865588999993
Kra-Dai,6.472137599829999
Kam-Tai,4.256164302489999
Tai-Yay,2.297770923489999
Kra-Dai,5.8671419916500005
Kam-Tai,4.2792306490000005
Tai-Yay,1.8983923120000004
Kra-Dai,6.0788575864
Kam-Tai,4.6293941173
Tai-Yay,2.0402328712999998
Kra-Dai,5.7756706437
Kam-Tai,3.673677727
Tai-Yay,1.837974616
Kra-Dai,6.1007932674
Kam-Tai,3.7316221088000003
Tai-Yay,1.9247274768000002
Kra-Dai,5.575034097
Kam-Tai,3.1194100139999996
Tai-Yay,2.3157302396999997
Kra-Dai,4.919150729819201
Kam-Tai,3.5241410487000007
Tai-Yay,2.0400549877000005
Kra-Dai,5.5081537511
Kam-Tai,3.0069720488
Tai-Yay,2.0048459777999996
Kra-Dai,3.3345477402099997
Kam-Tai,2.2338879271999996
Tai-Yay,1.8016518943999995
Kra-Dai,3.81971506352
Kam-Tai,2.3916193894199997
Tai-Yay,2.13483713872
Kra-Dai,4.257063945850001
Kam-Tai,2.1300941572500007
Tai-Yay,1.7790403118500007
Kra-Dai,3.55244379075
Kam-Tai,2.31343173295
Tai-Yay,1.59229636725
Kra-Dai,3.01390162517
Kam-Tai,2.26286779927
Tai-Yay,1.6475979512699999
Kra-Dai,3.5996597310000005
Kam-Tai,2.1696790467000007
Tai-Yay,1.5087765963000006
Kra-Dai,3.6476728652999997
Kam-Tai,2.3399516493999997
Tai-Yay,1.6525945988999997
Kra-Dai,3.235236226
Kam-Tai,1.97626796866
Tai-Yay,1.44751335376
Kra-Dai,3.6709334691400004
Kam-Tai,2.2733179719400005
Tai-Yay,1.5093316951400007
Kra-Dai,3.1807096645000006
Kam-Tai,1.9489479259000007
Tai-Yay,1.7586326619000006
Kra-Dai,3.0790828706
Kam-Tai,2.2595659402
Tai-Yay,1.6029678679000001
Kra-Dai,4.52541996945
Kam-Tai,2.8701952964499995
Tai-Yay,1.4310395184499995
Kra-Dai,5.0148246418
Kam-Tai,3.692249756
Tai-Yay,1.7670363919999996
Kra-Dai,5.778020533850001
Kam-Tai,2.531033164100001
Tai-Yay,1.9971189642000011
Kra-Dai,7.01364905894
Kam-Tai,3.6480260179399995
Tai-Yay,2.5918943607399996
Kra-Dai,6.66393191005
Kam-Tai,3.6613867235499997
Tai-Yay,2.73572462225
Kra-Dai,6.84053390905
Kam-Tai,3.4207791529500007
Tai-Yay,2.3827904999500005
Kra-Dai,8.0726688332
Kam-Tai,3.1061217591999997
Tai-Yay,1.5829312852
Kra-Dai,6.8153257354
Kam-Tai,2.7411079241000005
Tai-Yay,1.7912504955000008
Kra-Dai,8.8740534828
Kam-Tai,5.53678248968
Tai-Yay,2.279921292680001
Kra-Dai,8.79501994554
Kam-Tai,4.71170481934
Tai-Yay,1.8575330333400002
Kra-Dai,8.8771566033
Kam-Tai,3.5877839657
Tai-Yay,1.9925203607000004
Kra-Dai,8.66110336614
Kam-Tai,2.9568829237400003
Tai-Yay,1.467846014040001
Kra-Dai,8.2142805793
Kam-Tai,2.9289024762
Tai-Yay,2.1298826549000003
Kra-Dai,6.3528175958999995
Kam-Tai,2.9376942254999996
Tai-Yay,1.9054545904999998
Kra-Dai,9.05508483814
Kam-Tai,3.8371955481400004
Tai-Yay,2.2245683321400005
Kra-Dai,5.3945005127000005
Kam-Tai,3.8428816537000006
Tai-Yay,1.9383563897000005
Kra-Dai,4.982361335799999
Kam-Tai,4.035171051799999
Tai-Yay,1.5749401267999996
Kra-Dai,4.79460815184
Kam-Tai,4.714976199500001
Tai-Yay,1.9446362035
Kra-Dai,5.17968359522
Kam-Tai,2.58013496502
Tai-Yay,1.6377837502200001
Kra-Dai,3.9990075112700003
