Sample,level,rate
11280000,2,1.0260205407045808
11280000,3,1.2792910059987979
11280000,4,0.8367928750141314
11290000,1,0.5842147594938459
11290000,2,0.9877106384778531
11290000,3,1.3290189713720169
11290000,4,0.5613745636368691
11300000,1,0.6027603701599076
11300000,2,0.8386994236141958
11300000,3,1.5416383610610782
11300000,4,0.6274908459551238
11310000,1,0.5758175787258744
11310000,2,0.844767818213645
11310000,3,1.520051014198013
11310000,4,0.7701308496952234
11320000,1,0.48288790368098056
11320000,2,0.9280702300940828
11320000,3,1.412132285517621
11320000,4,0.9156136548779032
11330000,1,0.4578977607884148
11330000,2,0.7786492445613722
11330000,3,1.6738184496878419
11330000,4,0.8504686576404992
11340000,1,0.428706049743829
11340000,2,0.9793707922566898
11340000,3,1.3030566841396691
11340000,4,1.22360087134187
11350000,1,0.448510294523653
11350000,2,1.0057847673937217
11350000,3,1.3240829802324767
11350000,4,0.8313806208357216
11360000,1,0.5288771818540083
11360000,2,0.9118060987028602
11360000,3,1.4413501051964461
11360000,4,0.7625396611290993
11370000,1,0.43533022910128705
11370000,2,0.966217940560408
11370000,3,1.41403683061571
11370000,4,0.723089402120767
11380000,1,0.2901352588908841
11380000,2,0.914155718635682
11380000,3,1.5819184863892333
11380000,4,0.6893962689752847
11390000,1,0.42704078057597517
11390000,2,1.0068107417545178
11390000,3,1.3820594093230345
11390000,4,0.5761571304966274
11400000,1,0.45965769322577876
11400000,2,1.0377724686857888
11400000,3,1.1602934265195468
11400000,4,1.403181841881772
11410000,1,0.45652613314378215
11410000,2,1.0034020076523205
11410000,3,1.2303329521269857
11410000,4,1.3280561359129432
11420000,1,0.47117212066649794
11420000,2,1.0158534898792588
11420000,3,1.3286799640699005
11420000,4,0.6560212998662325
11430000,1,0.5683237231905439
11430000,2,0.9929492927675585
11430000,3,1.3368927597099647
11430000,4,0.5216378747807459
11440000,1,0.3971364224208899
11440000,2,1.0243121632135297
11440000,3,1.363874567706092
11440000,4,0.6130603664592951
11450000,1,0.39757937587459125
11450000,2,1.0165506117592444
11450000,3,1.3649485376547659
11450000,4,0.6713669705668031
11460000,1,0.6162547417311782
11460000,2,0.9156196512016318
11460000,3,1.348312258367769
11460000,4,0.9717928943754882
11470000,1,0.51711561091679
11470000,2,0.953171067059808
11470000,3,1.3445654770494604
11470000,4,0.9648737761421139
11480000,1,0.38377799407888397
11480000,2,0.8964742686964767
11480000,3,1.414863974282667
11480000,4,1.456047892900286
11490000,1,0.457767135538172
11490000,2,1.0680800362658749
11490000,3,1.3052423375984936
11490000,4,0.38054641558384183
11500000,1,0.5012446391013675
11500000,2,0.9957138917958523
11500000,3,1.3403429574364691
11500000,4,0.6756154403446728
11510000,1,0.45521717704818176
11510000,2,1.0517703252103026
11510000,3,1.3085234177923584
11510000,4,0.507758101530099
11520000,1,0.3889307785155894
11520000,2,1.0665365140579126
11520000,3,1.311516169241844
11520000,4,0.5608500000521865
11530000,1,0.5300374183250008
11530000,2,1.0185754698613274
11530000,3,1.3045264162603416
11530000,4,0.5902397718306739
11540000,1,0.4879632873789367
11540000,2,1.0402634090328315
11540000,3,0.969146480886593
11540000,4,2.3191088210566853
11550000,1,0.6012079530434937
11550000,2,0.9850428961260027
11550000,3,1.2413810403074754
11550000,4,1.0016668795893389
11560000,1,0.48959254160436516
11560000,2,1.1459874714916065
11560000,3,1.135995238220759
11560000,4,0.5346525980887882
11570000,1,0.44256133163610845
11570000,2,0.9907748907786168
11570000,3,1.432995992119225
11570000,4,0.3941954940387127
11580000,1,0.3328398532532704
11580000,2,1.120889737268933
11580000,3,1.2104561005662184
11580000,4,0.8059626029778612
11590000,1,0.3941450429757557
11590000,2,0.9442908937656896
11590000,3,1.4429606956593914
11590000,4,0.8735048919426551
11600000,1,0.4539888440603509
11600000,2,0.9600882020626211
11600000,3,1.4541153181579605
11600000,4,0.5065084739543804
11610000,1,0.40838587862224485
11610000,2,0.876024183055289
11610000,3,1.4678927035854
11610000,4,1.2735765608475598
11620000,1,0.586389690692289
11620000,2,0.9805748799922033
11620000,3,1.3149239147246046
11620000,4,0.6902639503484788
11630000,1,0.5793778116580965
11630000,2,1.0048018771163978
11630000,3,1.2749305514746605
11630000,4,0.7201026424026067
11640000,1,0.44095733054224046
11640000,2,1.0050420781499037
11640000,3,1.3698700866453484
11640000,4,0.6154631660481773
11650000,1,0.5220670082353537
11650000,2,1.0186373905680148
11650000,3,1.2612264408421394
11650000,4,0.8438988375412737
11660000,1,0.3568874793024937
11660000,2,1.013919387651735
11660000,3,1.3968965662600732
11660000,4,0.6418083192451622
11670000,1,0.39014861444705923
11670000,2,0.9177876374118915
11670000,3,1.4992072593446764
11670000,4,0.8082485431409779
11680000,1,0.42825341514174775
11680000,2,0.9675243539066412
11680000,3,1.4142909934164125
11680000,4,0.7313789289014012
11690000,1,0.5864620580913823
11690000,2,1.069397392666954
11690000,3,1.194287402403294
11690000,4,0.5858581294689649
11700000,1,0.45742377545762725
11700000,2,0.9925279151687105
11700000,3,1.3386993095247832
11700000,4,0.839007718113022
11710000,1,0.6043773666502441
11710000,2,0.9261718945618046
11710000,3,1.374996981908828
11710000,4,0.7753019978611098
