#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter" upper="200.0">100.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate" spec="beast.core.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                Liangzhu=5.3,
#Meifu_Li=0,
#Qi_Li=0,
#Ha_Li=0,
#Run_Li=0,
#Tai_Yuan=0,
#Tai_Xam_Nuea=0,
#Tai_Isan=0,
#Tai_Mai_Chau=0,
#Tai_Lu_Nà_Tăm=0,
#Tai_Trang_Quan_Son=0,
#Tai_Trang_Ky_Son=0,
#Buyi_Xingyi=0,
#Zhuang_Jingxi=0,
#Dai_Huayao=0,
#Dai_Yuxi_Yuanjiang=0,
#Dai_Jinghong=0,
#Tai_Phake=0,
#Dai_Tengchong=0,
#Zhuang_Napo=0,
#Zhuang_Longzhou=0,
#Nung_An=0,
#Dong_Tongdao=0,
#Miao_Zhaoxing=0,
#Maonan_Hechi=0,
#Zhuang_Binyang=0,
#Buyi_Libo=0,
#Tay_Ban_Rang=0,
#Tay_Lung_Noi=0                
#                                <taxa id="TaxonSet.kd-looms_1111" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.kd-looms_1111"/>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:kd-looms_1111" name="distribution">
#            <parameter id="bcov_alpha.s:kd-looms_1111" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-looms_1111" name="distribution">
#            <parameter id="bcov_s.s:kd-looms_1111" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.8" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="20.0">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">0.1</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.11" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="LZ.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="LZ" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Liangzhu" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.10" lower="4.3" name="distr" upper="5.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-looms_1111" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-looms_1111" excludeto="1" filter="-" id="orgdata.kd-looms_1111" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-looms_1111" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_1111" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-looms_1111" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_1111" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-looms_1111" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-looms_1111">
#                    <parameter dimension="2" id="frequencies.s:kd-looms_1111" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-looms_1111" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-looms_1111" estimate="false" id="dummyfrequencies.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:clock" id="RelaxedClock.c:clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:tree">
#                <LogNormal S="@ucldStdev.c:clock" id="LogNormalDistributionModel.c:clock" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.9" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="56" id="rateCategories.c:clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-looms_1111	TreeHeight.t:tree	mutationRate.s:kd-looms_1111	bcov_alpha.s:kd-looms_1111	bcov_s.s:kd-looms_1111	frequencies.s:kd-looms_1111.1	frequencies.s:kd-looms_1111.2	ucldMean.c:clock	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(LZ.prior))	height(Liangzhu)
0	-5698.8396060773275	-4223.637271728359	-1475.2023343489682	-4223.637271728359	28.026082508524247	1.0	0.5	0.5	0.5	0.5	1.0	0.1	0.9885060786200436	0.008348784212292062	0.09133440142394945	-1473.5461798599194	0.9922821551903251	0.5	0.5	100.0	0	0.0	5.3
10000	-2199.75226286182	-2134.496374901257	-65.25588796056321	-2134.496374901257	27.593084197044327	1.0	0.3518456639483742	0.533991636453168	0.5039961272001914	0.4960038727998087	0.05503290683803925	1.1668336277426061	0.026396549093640653	0.004169442269819855	1.3140456536059437	-59.609214332966765	0.1878407799138832	0.05457402503570595	0.22927381712462375	32.643362066283835	1	0.0	5.3
20000	-2050.9368956446306	-2028.2426028860352	-22.69429275859516	-2028.2426028860352	6.218112158651534	1.0	0.45115131001644804	0.1820878079286753	0.5145394946468513	0.48546050535314855	0.31979066539907075	1.5441215551859717	0.09152233299243931	0.09336208791574523	1.452145218041271	-16.987996444169145	0.41419914537760705	0.6229070566595588	0.05871912475826757	8.019166655829647	1	0.0	5.3
30000	-2061.5897716777968	-2020.173193999669	-41.41657767812767	-2020.173193999669	8.812289623974213	1.0	0.30933424179449825	0.22450463696556416	0.5236918717925924	0.47630812820740753	0.2434144790772679	1.6141711931170022	0.056388446859823034	0.015141955547727088	1.1748894675874377	-35.303252368983806	0.6172376740661528	0.07045736445522775	0.3406655743787987	10.23574590148298	1	0.0	5.3
40000	-2051.461235125792	-2007.0372949188188	-44.423940206973384	-2007.0372949188188	10.086048695509449	1.0	0.10656299443149202	0.24139775386871826	0.5420851397098766	0.4579148602901233	0.061583182771088534	0.4220588724023075	0.05588995805794571	5.745649185353284E-4	0.40332811299084426	-41.97912879988243	0.35752614401452487	0.2513927350508975	0.034379142002881675	10.486286629623708	1	0.0	5.3
50000	-2035.3159230288245	-1989.3009841790729	-46.01493884975158	-1989.3009841790729	6.92987673483533	1.0	0.06724432504918465	0.33440501792640154	0.5504320219477206	0.4495679780522794	0.24624875554265319	1.5575223013444985	0.06225672192853131	0.013430158711516238	1.169968213044223	-39.676872109963924	0.5067894820032052	0.3140568742202224	0.10261345397264951	13.026520971458808	1	0.0	5.3
60000	-1990.0940712764955	-1934.0260566462807	-56.06801463021465	-1934.0260566462807	20.024362058417392	1.0	0.06718686935029718	0.1833552230169658	0.6825274629784668	0.31747253702153305	0.0640907407783463	0.7306746567299637	0.058485371976109785	0.0035580891327191273	0.8666839458770018	-52.82949246759931	0.21735048079483146	0.23493265506800395	0.30672487342515065	27.320310430227035	1	0.0	5.3
70000	-1990.957387344208	-1940.2729499430009	-50.684437401207205	-1940.2729499430009	16.618962579840733	1.0	0.03939798131820023	0.25295107182515714	0.7026413264990814	0.2973586735009185	0.05036916795169397	0.500051375044393	0.05468203642526823	0.0010564323126719863	0.5371061504332951	-47.911767574975045	0.29567940471887927	0.06678753020878803	0.3956310716448018	17.257606282155155	1	0.0	5.3
80000	-1992.6437806669207	-1929.4744907003594	-63.16928996656126	-1929.4744907003594	25.126745970660618	1.0	0.02137443121536268	0.3114101009309545	0.7667647865920275	0.23323521340797232	0.042627089654789674	0.6356057293883498	0.040678901706427344	7.48366241164517E-4	0.6574353581307049	-59.72787305585866	0.10363419161051103	0.5929351984801572	0.00914498606453004	33.81305819787298	0	0.0	5.3
90000	-1993.0502773630215	-1935.7244880804344	-57.325789282587024	-1935.7244880804344	17.28391114792955	1.0	0.02567912288839358	0.27789837627075287	0.7710210024578814	0.2289789975421184	0.05493557361660064	0.9831765010629367	0.058362272390119915	0.0018385299796057466	0.8960276225439754	-52.8849454277279	0.06812303333633091	0.7986559819167621	0.010595539829349632	21.678668709366306	1	0.0	5.3
100000	-1985.7301901376347	-1930.5796731645241	-55.15051697311054	-1930.5796731645241	19.350927706520316	1.0	0.005230112928966643	0.19409880591923181	0.773200195661361	0.22679980433863867	0.075709977132899	0.8671289909943679	0.060320907335120154	0.003556571879475665	0.8879210025958955	-51.42069232376059	0.18812824015939333	0.5573210696041521	0.058550468084136754	21.755215743055935	0	0.0	5.3
110000	-1981.4825175209542	-1923.3702490013943	-58.112268519559926	-1923.3702490013943	15.612890659647922	1.0	0.1007707864348014	0.14855337549248063	0.7580095165615162	0.2419904834384837	0.06784889417532486	1.1644246250689079	0.04391101573728146	0.005652018013333834	1.3279096177367564	-53.72686222645923	0.17925082233231934	0.15937442845541858	0.3130525159681312	18.667037001519795	1	0.0	5.3
120000	-1975.8300335185297	-1935.7473591515634	-40.08267436696631	-1935.7473591515634	7.671208572853135	1.0	0.003465655436304998	0.2869419658454359	0.747269177848458	0.2527308221515417	0.09912855215055277	0.9496354229963759	0.09123156087909595	0.0064078590875157795	0.8719378882652067	-35.71431046615954	0.41834223829426453	0.32445802219609243	0.11476659824281295	8.0711454336854	1	0.0	5.3
130000	-1971.9739807432065	-1928.726859953538	-43.24712078966863	-1928.726859953538	11.006755687271783	1.0	0.0012439007443344487	0.2116697247077147	0.747269177848458	0.2527308221515417	0.11450860089037902	0.7135786599567329	0.1030022027013727	0.007588641238975224	0.798027978793516	-39.9250113806833	0.10127656331401376	0.8375524395838015	0.0363238749632983	21.499070361341904	0	0.0	5.3
140000	-1949.2987548085512	-1923.7228127015387	-25.57594210701251	-1923.7228127015387	9.028568628253744	1.0	0.07454438332348648	0.1757254972397457	0.7722400509492184	0.22775994905078129	0.1578765330377309	0.5404763342356386	0.15261683030746281	0.00869678514058227	0.5779260984312268	-23.015410454637948	0.501656793094068	0.2750196327548413	0.17286082168275724	11.555900860589347	1	0.0	5.3
150000	-1977.9410808289924	-1920.7591589775507	-57.1819218514418	-1920.7591589775507	18.965944884721363	1.0	6.324890732149219E-4	0.2640213505735896	0.7614158232510843	0.23858417674891536	0.054747100414942525	0.8475870197007601	0.06256559897060611	0.002962853304562735	0.9295702633966437	-53.21449029717669	0.1708722371877778	0.5850493631083662	0.026278440132022077	23.145543952643337	1	0.0	5.3
160000	-1992.2044655025072	-1929.3321219863433	-62.87234351616402	-1929.3321219863433	17.737986586644485	1.0	0.08451936879355004	0.13258237553808364	0.7775227191025709	0.22247728089742902	0.04169594970424282	0.7993731386966676	0.047343768812843634	0.0026991339171498884	0.9487280221824932	-59.725651418178934	0.20829784190214667	0.21117034630444928	0.17150842260146534	19.844589593550555	1	0.0	5.3
170000	-1988.2078116586451	-1917.9754340815464	-70.2323775770988	-1917.9754340815464	17.718270430566243	1.0	0.03577264281146288	0.200501104453149	0.7686721324435618	0.2313278675564383	0.04106259728698709	1.035266192034887	0.033323642356006364	0.0026925408375826814	1.1777595036719608	-65.94922300315679	0.13880758610026825	0.002017242110940435	0.8365043188207875	20.528182435849235	1	0.0	5.3
180000	-1981.6164986318834	-1912.177535104574	-69.43896352730947	-1912.177535104574	15.336861127170087	1.0	0.06106722646127619	0.1373439775524221	0.7664342722163994	0.23356572778360077	0.04717208351659652	1.1538705935247389	0.03974663974158938	0.005484217690061565	1.6136277777383792	-65.16103870372147	0.1495999426114651	0.03488338230382863	0.6231285822745433	33.54417710420043	1	0.0	5.3
190000	-2011.7247365133155	-1946.276575811139	-65.44816070217642	-1946.276575811139	21.875863511311067	1.0	0.010837983137110978	0.17473164022696544	0.7368095619084569	0.2631904380915431	0.04592752604930467	0.7895288996470887	0.04955791069713958	0.0014954079080774247	0.9260154098438392	-62.06649088799153	0.15573310378127828	0.11069395537667318	0.3750351487229458	28.33596634367772	1	0.0	5.3
200000	-1989.9757929212851	-1922.7203454597789	-67.25544746150628	-1922.7203454597789	21.473991880498012	1.0	0.09237855481449414	0.1504013517424621	0.7744041869795191	0.22559581302048076	0.061102362180715866	1.3373846358342036	0.04208367269048305	0.017189065773660774	1.948190163491445	-62.34145772233522	0.08638813214059175	0.6835165975015106	0.025951438558302585	31.949706191662752	1	0.0	5.3
