#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter">100.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                                    Liangzhu=5.3,
#Meifu_Li=0,
#Qi_Li=0,
#Ha_Li=0,
#Run_Li=0,
#Tai_Yuan=0,
#Tai_Xam_Nuea=0,
#Tai_Isan=0,
#Tai_Mai_Chau=0,
#Tai_Lu_Nà_Tăm=0,
#Tai_Trang_Quan_Son=0,
#Tai_Trang_Ky_Son=0,
#Buyi_Xingyi=0,
#Zhuang_Jingxi=0,
#Dai_Huayao=0,
#Dai_Yuxi_Yuanjiang=0,
#Dai_Jinghong=0,
#Tai_Phake=0,
#Dai_Tengchong=0,
#Zhuang_Napo=0,
#Zhuang_Longzhou=0,
#Nung_An=0,
#Dong_Tongdao=0,
#Miao_Zhaoxing=0,
#Maonan_Hechi=0,
#Zhuang_Binyang=0,
#Buyi_Libo=0,
#Tay_Ban_Rang=0,
#Tay_Lung_Noi=0                
#                                    <taxa id="TaxonSet.kd-looms_basic" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.kd-looms_basic"/>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:kd-looms_basic" name="distribution">
#            <parameter id="bcov_alpha.s:kd-looms_basic" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-looms_basic" name="distribution">
#            <parameter id="bcov_s.s:kd-looms_basic" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <distribution id="LZ.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="LZ" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Liangzhu" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.9" lower="4.3" name="distr" upper="5.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-looms_basic" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-looms_basic" excludeto="1" filter="-" id="orgdata.kd-looms_basic" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-looms_basic" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_basic" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-looms_basic" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_basic" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-looms_basic" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-looms_basic">
#                    <parameter dimension="2" id="frequencies.s:kd-looms_basic" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-looms_basic" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-looms_basic" estimate="false" id="dummyfrequencies.s:kd-looms_basic" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-looms_basic	TreeHeight.t:tree	mutationRate.s:kd-looms_basic	bcov_alpha.s:kd-looms_basic	bcov_s.s:kd-looms_basic	frequencies.s:kd-looms_basic.1	frequencies.s:kd-looms_basic.2	clockRate.c:clock	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(LZ.prior))	height(Liangzhu)
0	-4852.519299870327	-3077.906134832114	-1774.6131650382133	-3077.906134832114	35.634872853053956	1.0	0.5	0.5	0.5	0.5	1.0	-1772.1376464040438	1.0	0.5	0.5	100.0	0	0.0	5.3
10000	-1331.661104467364	-1281.716218310687	-49.94488615667711	-1281.716218310687	18.830879302788098	1.0	0.27246243723636066	0.8150461780162089	0.5270150586221666	0.4729849413778335	0.028221493118464683	-46.97365806501767	0.10054466896775403	0.6957893456892777	0.0288345142570282	21.65728594623184	1	0.0	4.563806921948316
20000	-1328.2651892823426	-1274.5034829446959	-53.761706337646764	-1274.5034829446959	21.627840600047932	1.0	0.193050186715257	0.5999124580165819	0.5659514771955808	0.4340485228044191	0.028884527366647417	-51.103129596974455	0.20390504422199615	0.7272556411795121	0.013087969361379067	26.206831142893733	1	0.0	4.585405948834791
30000	-1303.1085338541022	-1257.3355205602686	-45.773013293833614	-1257.3355205602686	12.529402079112897	1.0	0.17255867264988392	0.8740857565385529	0.6085898398910493	0.3914101601089505	0.03959797451525553	-42.729444211582475	0.17350674899665922	0.7172733911375593	0.00246050489012475	21.253455234511907	1	0.0	4.356877429478524
40000	-1313.7612649536736	-1246.260139554532	-67.50112539914161	-1246.260139554532	37.84023993371516	1.0	0.15338497618369748	0.3277338485206139	0.6758825156072238	0.3241174843927761	0.024427084418156674	-65.44411932414539	0.08612707760889164	0.5746764705300594	0.07940838631916414	55.94903233299728	1	0.0	5.2558053996990095
50000	-1287.9759603152427	-1240.5466266824092	-47.42933363283348	-1240.5466266824092	34.300029598299076	1.0	0.14810867210865483	0.2422554650080058	0.7220597553764703	0.2779402446235296	0.04100838823639461	-45.66797397626974	0.022637324816416844	0.9737979647195745	1.8467067631990295E-4	43.905443665174055	1	0.0	4.436404164779105
60000	-1296.4458009061073	-1246.8193457792904	-49.626455126816886	-1246.8193457792904	21.268661681670995	1.0	0.1554572908380667	0.26924104273127974	0.7186305500143468	0.28136944998565294	0.03328262945432328	-47.762063386271436	0.11914570479511118	0.7107055273481732	0.03636430067131801	21.786902869504598	1	0.0	4.7389899416959675
70000	-1300.3049386669659	-1245.366024571288	-54.93891409567783	-1245.366024571288	30.55060890592487	1.0	0.10032054261708338	0.24936554154825144	0.7251684080561558	0.2748315919438441	0.03241454801376653	-53.14936273547316	0.04388203483785107	0.8957134326904331	0.017816476000688163	41.080847236968296	1	0.0	4.672657269104097
80000	-1282.4808250066164	-1245.2496573556155	-37.23116765100101	-1245.2496573556155	12.777861208205268	1.0	0.10619551609109933	0.2620755840142939	0.6878488402883152	0.3121511597116847	0.05753437821372175	-35.39311784870876	0.4651591675947024	0.10040887280963028	0.13177833835539907	14.469487130208888	1	0.0	4.307285284915787
90000	-1306.6928229366665	-1253.3558963697315	-53.33692656693506	-1253.3558963697315	21.195218149449857	1.0	0.1501324736892534	0.3362739508200401	0.6781597648700304	0.3218402351299695	0.034871551293767865	-51.254628381479904	0.22853375116853578	0.2637223526945562	0.11699265188009582	26.396111874384474	1	0.0	4.323617518309657
100000	-1297.5762635415817	-1243.1399399872528	-54.436323554328986	-1243.1399399872528	24.14257043690129	1.0	0.09204670995416069	0.4365134472752273	0.7108833881571184	0.2891166118428813	0.035991741189712635	-52.09615304617525	0.20953779877030634	0.5119282639867911	0.03930368456468544	27.316873723781505	0	0.0	4.3832801227219855
110000	-1305.656065131621	-1248.0182902860934	-57.637774845527595	-1248.0182902860934	26.172964999457733	1.0	0.18092201287109047	0.34848506631921905	0.7028902453882174	0.29710975461178224	0.02677333310374274	-55.5203697891514	0.05991112842166317	0.7520046944601287	0.01980136026238838	36.450841528566066	0	0.0	4.43251149914714
120000	-1295.2042893868072	-1248.9893624766196	-46.21492691018755	-1248.9893624766196	15.252744149099371	1.0	0.2831710937715972	0.39188330267014465	0.723922294476994	0.27607770552300576	0.035247511106872076	-43.98168174596233	0.21933037093230687	0.42167611602829347	0.13107855503577193	18.01869715652657	1	0.0	5.096532206791097
130000	-1314.8788066528452	-1251.9442937242472	-62.93451292859796	-1251.9442937242472	24.235318737210132	1.0	0.07194169813062526	0.46762325583594777	0.7279691318723315	0.2720308681276683	0.023603294488193906	-60.525829847660845	0.16621138492553858	0.15208034569356016	0.05676949408604475	37.41906043911776	1	0.0	4.886647377720821
140000	-1300.3243791840237	-1252.448710695818	-47.87566848820573	-1252.448710695818	24.50191070193735	1.0	0.1299503864301763	0.3522404126355245	0.6756623618100318	0.32433763818996797	0.048872036623258765	-45.74770527001108	0.037826880978451355	0.8679757821047833	0.013403751690386385	27.54834599528694	1	0.0	4.438884149373513
150000	-1296.992022774115	-1250.7420837016275	-46.24993907248734	-1250.7420837016275	14.794482083934357	1.0	0.05504942954092245	0.31508654010043785	0.7223508849353487	0.27764911506465134	0.05547872036890171	-44.23158451281577	0.340979492898934	0.3710619089706431	0.06358756179312393	26.680390392798188	1	0.0	5.050006568988984
160000	-1304.6679185437577	-1251.1381241482559	-53.52979439550177	-1251.1381241482559	23.28973020611611	1.0	0.04634880306230798	0.32528818903002915	0.7109339747532005	0.2890660252467995	0.033392945991321886	-51.48014868728571	0.14484117728594	0.6557925043935264	0.024799730220513305	31.049026065425142	1	0.0	4.913318569463425
170000	-1297.5080875506924	-1252.216328258687	-45.29175929200526	-1252.216328258687	22.88399368042005	1.0	0.21987179263916892	0.3390772918278417	0.7637822167670455	0.23621778323295448	0.04227308640576582	-43.20129394531363	0.18506799559207301	0.6615329738978599	0.023619357095168804	26.72163571996456	0	0.0	4.827866126997378
180000	-1302.6051609832884	-1247.4843191167363	-55.1208418665521	-1247.4843191167363	23.25619215498702	1.0	0.01067945742705942	0.5103786024903972	0.7437609685807005	0.25623903141929927	0.035772162551095006	-52.62476789790982	0.19711730779212897	0.13603112704297812	0.31415946255097926	27.388261747078122	1	0.0	5.226980358034799
190000	-1305.1917629481045	-1252.04894007272	-53.142822875384596	-1252.04894007272	24.40258772802825	1.0	0.05079856083048617	0.26679253175893264	0.7333184109222712	0.2666815890777286	0.044434016530630706	-51.287354925885744	0.22071665077290206	0.6185753223348687	0.04171532897489706	30.97109865881141	0	0.0	4.332115911561903
200000	-1308.501590180788	-1249.3634167228308	-59.13817345795715	-1249.3634167228308	28.932222335164802	1.0	0.05227591890572745	0.7766333997699759	0.696375382808148	0.30362461719185185	0.034991448299768316	-56.216649174454666	0.17569350804924583	0.4046927785830363	0.14434176287139555	31.188950788459803	0	0.0	4.637901701514526
210000	-1296.5812337936698	-1240.251513429042	-56.329720364627796	-1240.251513429042	40.52389814502578	1.0	0.03473154703970673	0.31746525768516287	0.7436827725047657	0.2563172274952343	0.029167412318099373	-54.30398292984569	0.02829929664156816	0.9535130175770827	8.61209338114829E-4	49.40965864481317	0	0.0	5.1331097432626285
