#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-merged_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-merged_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-merged_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-merged_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-merged_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="HlaiBaisha" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiQiandui" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiXifang" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiZhongsha" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lg-elaged-filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-merged_filtered" excludeto="1" filter="-" id="orgdata.kd-merged_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-merged_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-merged_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-merged_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-merged_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-merged_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-merged_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-merged_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-merged_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-merged_filtered" estimate="false" id="dummyfrequencies.s:kd-merged_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.kd-merged_filtered	TreeHeight.t:tree	mutationRate.s:kd-merged_filtered	bcov_alpha.s:kd-merged_filtered	bcov_s.s:kd-merged_filtered	frequencies.s:kd-merged_filtered.1	frequencies.s:kd-merged_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
37	-3893.822746886229	-3922.780287096611	-3893.822746886229	-28.957540210381772	NaN	3.114699969929128	1.0	0.9182579274730152	0.014364631680742883	0.6219906965989626	0.37800930340103694	-22.995176928109203	0.7873529409687414	0.045591024650001914	0.0	0.6231487470889783	0.1533621560502883
38	-3876.730569524942	-3895.0893609267096	-3876.730569524942	-18.35879140176756	NaN	1.367787354653175	1.0	0.20866327402486895	0.002005762621659258	0.5357087675611916	0.464291232438808	-14.267971474903511	1.6014783320475372	0.14282495450034582	0.0	0.5892354917672198	0.3036046103047025
39	-3836.731404975209	-3851.60352220588	-3836.731404975209	-14.872117230671142	NaN	1.293827542804363	1.0	0.7785645952848288	0.0053591227966063954	0.5824869649815121	0.41751303501848774	-9.847324809618101	1.7327131445196522	0.0813059987337761	0.0	0.7900035819921075	0.3238786426594937
40	-3821.1298842451965	-3853.266428614939	-3821.1298842451956	-32.136544369742985	NaN	5.05159695960564	1.0	0.18004460367317757	0.010965983667916634	0.590579697798604	0.4094203022013958	-26.430993368465295	0.5376968457151002	0.2798113220779303	0.0	0.5054374313821421	0.2414879211488786
41	-3800.1600854353396	-3819.798849813095	-3800.1600854353396	-19.638764377755177	NaN	2.3171055363006925	1.0	0.07414653999188067	0.01624202323858416	0.5306549102349376	0.469345089765062	-13.559522140681999	1.700321277856489	0.13773578075095877	0.0	0.6841296977595721	0.862372821425348
42	-3798.679212627558	-3816.279781528481	-3798.6792126275577	-17.600568900923356	NaN	1.474307105159197	1.0	0.23057792761481424	0.01576702156676065	0.6025701658191576	0.39742983418084227	-11.549571488824803	1.4782378348565897	0.08116745587787876	0.0	0.6549352478994211	0.52104405934009
43	-3794.637972495144	-3828.004943580443	-3794.637972495144	-33.366971085299106	NaN	3.750316602545232	1.0	0.2556364020146833	0.012500231950541904	0.5873858692925155	0.4126141307074844	-27.536865002283037	0.46598807479515764	0.05261126177072473	0.0	0.5453629701253311	0.16084930564051242
44	-3771.949607852933	-3782.3769608014245	-3771.949607852933	-10.42735294849193	NaN	1.0115113278503582	1.0	0.11127321818947687	0.03590125339107229	0.551555345129997	0.44844465487000246	-3.5926330056314217	2.056770209099804	0.09345324070395376	0.0	0.5396055543700167	1.0987699148342902
45	-3753.0392007636706	-3789.019185583088	-3753.03920076367	-35.97998481941792	NaN	4.604975760452358	1.0	0.16783336982177638	0.03592267467825291	0.5759030225157253	0.42409697748427355	-29.14469606468584	0.5197834835937887	0.23681002543872798	0.0	1.4423507368735677	0.1430231942590427
46	-3729.9772038470114	-3747.5604749988065	-3729.9772038470123	-17.583271151794058	NaN	1.3440749139069303	1.0	0.5355459983774389	0.0027522383750569	0.573941925952843	0.42605807404715706	-13.191805899900924	1.7591872230878522	0.271035211878368	0.0	0.6654597419914212	0.14738493364627797
47	-3689.752125150773	-3707.798952822081	-3689.752125150773	-18.046827671308378	NaN	1.212547016923755	1.0	0.15404669262148127	0.024566171213547032	0.6678588341275046	0.332141165872495	-11.573673009042174	2.0077794833771123	0.2357656687606663	0.0	0.5178090176628396	0.5581403092586716
48	-3684.8482280983085	-3707.492198007096	-3684.8482280983085	-22.643969908787366	NaN	3.1355307629171625	1.0	0.2772236429831853	0.013099462629816061	0.630413288546021	0.36958671145397853	-16.769321094569886	0.7854139382517717	0.15770235672118293	0.0	1.2329764279448698	0.33318546476480704
49	-3683.8273582839142	-3691.3419623391937	-3683.8273582839142	-7.514604055279368	NaN	0.9674288639575332	1.0	0.24421465176267662	0.027633171387354917	0.6227931263339757	0.3772068736660242	-0.929378451210404	3.6034972465790793	0.10388164762017876	0.0	0.7153958951813483	0.9431464642647878
50	-3677.45781803303	-3687.989049109586	-3677.45781803303	-10.531231076556315	NaN	0.8579450999376668	1.0	0.7483852545391635	0.04949847720507768	0.622889768524987	0.37711023147501294	-3.390040198895997	1.5833944444245098	0.33220204335134124	0.0	0.5381337231701638	0.2666970281709739
51	-3674.115861883091	-3702.3137141411084	-3674.115861883091	-28.197852258017505	NaN	2.4632434372141616	1.0	0.48855709302023037	0.013023780402445022	0.6078362007205673	0.3921637992794328	-22.328715559606636	0.9594919374517183	0.1872836782813968	0.0	1.2898572963610535	0.2095681216568457
52	-3672.871379345	-3686.736602230149	-3672.8713793450006	-13.865222885148434	NaN	2.0461939643119345	1.0	0.163171458576068	0.006650394383887396	0.6067585737102018	0.3932414262897979	-8.635219275240384	0.7980335961070147	0.6846527864033781	0.0	0.7092971220452968	0.5204413476161178
53	-3657.740252169647	-3674.6858276313287	-3657.7402521696463	-16.945575461682612	NaN	1.9020799930875858	1.0	0.16864333137631676	0.014838087407359871	0.6152838714243456	0.3847161285756543	-10.952357952190015	1.8864634384051606	0.0031472946748894344	0.0	0.5080070604114397	0.5764627674076215
54	-3650.4308659319013	-3675.4314573203437	-3650.430865931901	-25.00059138844312	NaN	2.5851451863740316	1.0	0.38564355848451315	0.01031696016577923	0.6168380366842103	0.3831619633157895	-19.353063771646884	0.4683281196348958	0.3499361363835805	0.0	0.7189424682440331	0.271619650067893
55	-3648.681711431804	-3653.997360598667	-3648.6817114318023	-5.315649166864579	NaN	0.9738756778681465	1.0	0.29431847351912904	0.04758617642868689	0.5725858656088731	0.4274141343911265	1.7879208629317844	3.0024475676384568	0.10825230464529628	0.0	0.5690251486190345	0.544439875577431
56	-3648.5141981047777	-3684.4219461868324	-3648.514198104776	-35.90774808205642	NaN	5.8747833697239145	1.0	0.23986813848734256	0.006872182509314482	0.6172979688614244	0.38270203113857554	-30.646556988563553	0.32944874056600887	0.2342403098555749	0.0	0.8928283348034789	0.243644758729472
57	-3647.081503828328	-3672.3007938773762	-3647.081503828328	-25.219290049048247	NaN	2.7791961676259493	1.0	0.33118783315357947	0.0073245832063954875	0.5788136557566004	0.42118634424339946	-19.897486930600273	0.6052218664482932	0.691570683993239	0.0	0.5057011954535522	0.27038342846354885
58	-3638.49370570067	-3666.158344358406	-3638.49370570067	-27.66463865773596	NaN	3.3940878280765663	1.0	0.3922022170801817	0.026016807389501337	0.6080052012694974	0.39199479873050264	-21.13683512847973	0.7242285282656186	0.036844344378044465	0.0	0.9690527141635679	0.23054895467438544
59	-3630.2927244000407	-3670.3633280058757	-3630.2927244000402	-40.070603605835565	NaN	5.398820793857446	1.0	0.3572537167322021	0.026729292662823992	0.5764535241336333	0.42354647586636657	-33.51706239278942	0.5219860105423318	0.12293719039343488	0.0	0.9467949273199734	0.07550199055190476
60	-3629.021407186152	-3666.4682327237265	-3629.021407186152	-37.446825537574654	NaN	4.059760450407348	1.0	0.4443040325320797	0.008659112268508974	0.5866009822915927	0.4133990177084073	-31.96588180918291	0.3582391341349135	0.09278952369703164	0.0	1.0438920090169086	0.08101575353805456
61	-3613.999930032853	-3637.003630507719	-3613.999930032853	-23.003700474866097	NaN	3.9346557250980743	1.0	0.48829045474872396	0.003391507226284806	0.6240983220019032	0.3759016779980969	-18.413754393991873	0.8814662457581377	0.0905180146567668	0.0	0.6275852029420301	0.19947545982759268
62	-3609.164018141704	-3623.572592950806	-3609.164018141704	-14.408574809101914	NaN	1.7907908301808864	1.0	0.644588827054781	0.015757711508042904	0.6163215943650453	0.383678405634955	-8.358139446545461	1.5088047295835996	0.08958121094822245	0.0	0.5187127231276618	0.3085016729930975
63	-3605.7442542916824	-3644.0852268071512	-3605.7442542916824	-38.34097251546892	NaN	5.467067434378722	1.0	0.2993450836047536	0.03673716418896884	0.613964838698739	0.3860351613012616	-31.484303133064433	0.47183980759867533	0.11046289360001983	0.0	0.9809239061286021	0.06752184588754369
64	-3573.183198467659	-3584.099173123249	-3573.183198467659	-10.915974655589785	NaN	1.0226629650919319	1.0	0.281704113209749	0.005429367798359802	0.5940949672315569	0.40590503276844303	-5.878803934530306	2.1466776338367484	0.060451857277497904	0.0	0.5867244442199213	0.39160354154770544
65	-3557.594730559576	-3598.910249319131	-3557.594730559576	-41.31551875955465	NaN	7.952402321415454	1.0	0.1825165799792012	0.1904524953457153	0.6257700702857996	0.374229929714201	-32.88014463492445	0.27227470208797977	0.3718880042115168	0.0	1.3131731467895271	0.060620983432922736
66	-3551.0724913463273	-3572.764348884199	-3551.0724913463273	-21.691857537871645	NaN	1.780559130348794	1.0	0.5233035161161709	0.05290765824793315	0.594449290607677	0.40555070939232335	-14.487049860456972	1.2332586774203342	0.1176627012603801	0.0	0.7918275035675456	0.15594930602912094
67	-3535.2411069432624	-3556.6419783840443	-3535.241106943262	-21.40087144078218	NaN	1.9070230724624189	1.0	0.5222414403834206	0.036915854028925846	0.5490667335603329	0.45093326643966775	-14.539574583837087	1.2363299669891548	0.41506016209329294	0.0	0.5953747141266144	0.1851979021349905
68	-3534.0007712393926	-3541.74285715702	-3534.0007712393926	-7.742085917627037	NaN	0.7010136887025089	1.0	0.26265974199023895	0.4099606442358744	0.6367173447019282	0.3632826552980723	1.4435644735984186	2.0870810952608916	0.3881869548088859	0.0	0.5232181093007789	0.6189959912770672
69	-3524.037146566366	-3534.8800903485726	-3524.037146566366	-10.84294378220655	NaN	0.8853587620258936	1.0	0.14304069889295873	0.028512689240368178	0.6813221578707078	0.3186778421292928	-4.227864530176104	2.009286973617318	0.39829689776925004	0.0	0.5007440948634665	0.7072877946583768
70	-3521.7487521996954	-3551.744799283448	-3521.748752199695	-29.9960470837533	NaN	3.112053914770421	1.0	0.29626714708362617	0.06108971444527871	0.6069342330510377	0.39306576694896306	-22.65381555595199	0.9161510399239429	0.019362118841103247	0.0	0.9661804878125975	0.13028660555263
71	-3515.1198712185183	-3539.8242299372005	-3515.1198712185183	-24.70435871868202	NaN	3.283741052681928	1.0	0.6064190622283915	0.0465021618163964	0.5677604162216138	0.43223958377838684	-17.62278842077139	0.8970633894249779	0.43195574969445594	0.0	0.7715863563625991	0.21610210001516156
72	-3501.899860097219	-3522.4344917964027	-3501.899860097219	-20.534631699183638	NaN	1.7701501703947327	1.0	0.19179166232199626	0.12132943599706907	0.5962919211957839	0.4037080788042164	-12.5345185512614	1.0551831696863652	0.12104095741677201	0.0	0.6009141395612281	0.22933649672210918
73	-3493.721915999459	-3517.5841333660615	-3493.721915999459	-23.862217366602614	NaN	2.0393040291985574	1.0	0.3521249966908694	0.030242692395319477	0.6376570717086868	0.36234292829131376	-17.191005025207005	0.8852533907121023	0.02948239052083517	0.0	0.5973013271139358	0.16882959333478192
74	-3489.334174442174	-3512.0909516067045	-3489.3341744421737	-22.756777164530874	NaN	2.581347096160945	1.0	0.7395554054167334	0.01718878246704894	0.7035515602249987	0.2964484397750023	-16.623617927171217	1.336326974522214	0.1755066977373498	0.0	0.7365343783073217	0.12976032887197514
75	-3473.4630497431212	-3505.8545954352217	-3473.4630497431212	-32.39154569210046	NaN	4.298208380806395	1.0	0.24481540004075342	0.006276614440134552	0.6825867478115365	0.31741325218846433	-27.21653261444402	0.4849557239769083	0.4270317171945532	0.0	0.5082605243400344	0.09471331479310119
76	-3471.566168915646	-3507.880855437402	-3471.566168915646	-36.31468652175613	NaN	5.580491159607234	1.0	0.20039194885802192	0.1286303892798243	0.6315171584533001	0.3684828415467004	-28.25833132536024	0.4949928422318405	0.469968445122262	0.0	0.8950499020678038	0.13832774052511068
77	-3469.0369883526946	-3483.367025048515	-3469.0369883526946	-14.330036695820475	NaN	1.5254347516096425	1.0	0.2825064873389459	0.002405499590361126	0.6890703979575991	0.310929602042402	-10.066530194939387	1.3552225677942218	0.252849716443249	0.0	0.9653867823725399	0.19370264520139321
78	-3466.8208098420428	-3492.247819758274	-3466.820809842043	-25.42700991623098	NaN	2.8463966838194095	1.0	0.3262082083968046	0.008115514077969432	0.6919031830065853	0.30809681699341557	-20.007713474512876	0.5717399976926897	0.577144766771435	0.0	0.7924675627472046	0.18623072503004962
79	-3465.484618748584	-3495.4043695770947	-3465.484618748584	-29.919750828510534	NaN	2.816702689142731	1.0	0.8899355402526442	0.2675084513368891	0.5940199699782067	0.40598003002179384	-21.15391016208754	0.8760063249950863	0.06448546763544542	0.0	0.5992670228701118	0.14579669185236388
80	-3464.1956022914023	-3505.5771623365363	-3464.1956022914023	-41.38156004513379	NaN	3.7818410853617808	1.0	0.9801663355253063	0.35416510012785185	0.6250921101410203	0.37490788985897994	-32.34047228596582	0.2695456086268011	0.5832737309512367	0.0	1.0402134055681254	0.07450234432026308
81	-3454.6837501716227	-3488.8690343788753	-3454.6837501716227	-34.18528420725278	NaN	7.305945182739729	1.0	0.271214470559903	0.06528273944839998	0.6656835850179038	0.3343164149820965	-26.77956842301082	0.5754671996056311	0.12115389101252799	0.0	0.687594056753241	0.13823433388799372
82	-3445.9405865423328	-3459.264193905026	-3445.940586542333	-13.323607362692458	NaN	1.696156386782495	1.0	0.3354355474971607	0.018733079310445086	0.675562160751178	0.32443783924882297	-7.108561472321876	1.4085636446239225	0.16357950792425158	0.0	0.6460056179708487	0.5778668535917411
83	-3444.6722595206984	-3464.7658286626347	-3444.672259520698	-20.093569141936804	NaN	1.7199280290904118	1.0	0.21233065084065247	0.013263542053079136	0.6256691330369487	0.37433086696305223	-14.207078449448222	1.1447306411162972	0.4942287695569653	0.0	0.512561152029287	0.24179549211605647
84	-3442.056298658079	-3480.5289283626144	-3442.0562986580794	-38.47262970453505	NaN	7.031658502874677	1.0	0.05885452383848719	0.023524710405584497	0.6640320598955005	0.33596794010450026	-32.04073220728532	0.3452989330149344	0.3254422768650481	0.0	0.9562868068259522	0.08664859166864254
85	-3434.1873053546387	-3485.2808456402113	-3434.187305354639	-51.09354028557221	NaN	9.289389255555026	1.0	0.2395873779146977	0.013562343715661495	0.6570294238038943	0.34297057619610655	-45.18585557898327	0.0660814280402829	0.5368639806570166	0.0	1.3985855234988733	0.060449464197147425
86	-3433.0563562094953	-3476.5117468366107	-3433.0563562094953	-43.455390627115364	NaN	19.88035815083313	1.0	0.013269789029373447	0.008611648573729133	0.676498070889253	0.32350192911074765	-37.979673259122855	0.2941525896332711	0.6005550703092885	0.0	0.7703204539217587	0.5782302616055389
87	-3424.756297654217	-3443.868461037568	-3424.7562976542176	-19.112163383350516	NaN	2.3560222459218845	1.0	0.013709880252304423	0.01384415230832468	0.6910767842102433	0.3089232157897573	-13.184912967372991	0.8789663333818752	0.6404208013773046	0.0	0.555788353230042	1.7682959703021581
88	-3417.026338601536	-3459.575802724986	-3417.0263386015354	-42.54946412345028	NaN	15.23429331240674	1.0	0.011563558555341294	0.022160737334442227	0.6447390758635526	0.3552609241364479	-36.17444580225287	0.1489779118434108	0.751539303827255	0.0	1.4153384173300783	0.39372876201618795
89	-3410.4558974006513	-3449.7274859795466	-3410.4558974006513	-39.27158857889509	NaN	12.758079866875951	1.0	0.006502413980261104	0.039457741663031315	0.6597314197934736	0.34026858020652695	-32.34677783056051	0.23038533608224004	0.5816326042299342	0.0	0.9897049769972508	0.1878249139969664
90	-3409.827145287847	-3459.1611638979134	-3409.827145287847	-49.33401861006625	NaN	10.215651111418502	1.0	0.2680409835251514	0.027590348622921593	0.6543657154757181	0.345634284524283	-42.75027063276022	0.10040882312625844	0.8086125090097764	0.0	0.6250806986938375	0.07791981614622648
91	-3396.843882380341	-3417.109589584177	-3396.8438823803413	-20.26570720383563	NaN	2.771856179391139	1.0	0.1588589652242637	0.004988019912020003	0.7087498227111044	0.2912501772888971	-15.309125113389031	1.188002929677019	0.0632889042595315	0.0	0.607795788731663	0.3136392438467444
92	-3396.4432240699107	-3424.6611234588086	-3396.4432240699107	-28.217899388897997	NaN	4.74012561936586	1.0	0.006188089136309381	0.044695984697195455	0.6644138571839696	0.33558614281603116	-21.174144084485285	0.912714194863489	0.10236106463106	0.0	0.5595269217979055	0.6413630479767904
93	-3393.992351859725	-3420.311012385445	-3393.9923518597257	-26.318660525719142	NaN	2.79649018306252	1.0	0.1880386446057772	0.026770188243757504	0.6944348893920055	0.305565110607996	-19.763662842314357	0.566061996312649	0.3215179294068674	0.0	0.7802572063411373	0.15239599824387368
94	-3386.0048301254424	-3415.2181545180265	-3386.004830125443	-29.213324392583594	NaN	3.245341269876214	1.0	0.2563323876099407	0.027174422528812338	0.6834011971040992	0.31659880289590214	-22.644048357122976	0.5357216974348135	0.19206329907389583	0.0	0.5561633607156788	0.15492320338417448
95	-3374.9029705538633	-3394.0981929809304	-3374.9029705538633	-19.19522242706701	NaN	3.049171145200816	1.0	0.1796778505798074	0.021391263983953163	0.7089864698742988	0.2910135301257025	-12.853853598067333	1.0441958023195743	0.25314849268038814	0.0	0.6383077200481551	0.30079811897331915
96	-3368.969989756012	-3397.144073553838	-3368.9699897560126	-28.174083797825567	NaN	2.871540738827403	1.0	0.8874140891137997	0.02374365965288484	0.731128734903443	0.26887126509655807	-21.733363455996386	0.6079516540834404	0.18526247953606118	0.0	0.7715800103765278	0.10201352773392693
97	-3367.6000476629006	-3410.6991924110507	-3367.6000476629006	-43.09914474815015	NaN	10.742902088898832	1.0	0.4309031384717621	0.01742838788483299	0.7182184524970332	0.281781547502968	-36.95281034350796	0.2577029347474516	0.11719901958032408	0.0	1.0930832727018718	0.06696631603331955
98	-3363.793073317143	-3391.1450489969293	-3363.793073317143	-27.351975679786598	NaN	3.371043776046199	1.0	0.4397943538453246	0.011324020608573399	0.7438186632325471	0.2561813367674542	-21.61586718028244	0.6044603479062075	0.40220677474825306	0.0	1.3993233629282926	0.13922766090562458
99	-3361.575175952421	-3378.2899075031055	-3361.575175952421	-16.714731550684316	NaN	1.9704902858668167	1.0	0.2342973457936494	0.06009052264449704	0.6406917693971186	0.3593082306028828	-9.388266749566395	1.1185278006497965	0.29653049617020394	0.0	0.6183471870937143	0.3664464657332001
100	-3357.4977412580693	-3383.7901379340474	-3357.4977412580693	-26.292396675978093	NaN	2.251204489320894	1.0	0.027088617690175607	0.29310758975810747	0.6686889153182324	0.3313110846817687	-17.437176942304433	0.336775622755368	0.6412573418078953	0.0	0.5377192053846109	0.2364470038396988
101	-3356.5057273208	-3388.039669125743	-3356.5057273208	-31.533941804942888	NaN	4.3210092096694295	1.0	0.03306225637081266	0.19007222293607098	0.711421140302028	0.288578859697973	-23.10050444838212	0.46962020539565186	0.04131293826028601	0.0	1.0029302353656866	0.29672593254204993
102	-3354.8236814475563	-3364.311287203199	-3354.823681447555	-9.487605755644042	NaN	1.2360982190794414	1.0	0.3063291692676816	0.2623207564546421	0.639102335389324	0.3608976646106772	-0.7408878449185119	1.3584092972215107	0.4814834903321497	0.0	0.5132406050850834	0.5119093979122726
103	-3341.241948161693	-3395.53391962234	-3341.241948161693	-54.29197146064681	NaN	16.794895773819828	1.0	0.5829310017435665	0.09683437197371907	0.6148405610356374	0.38515943896436355	-46.50853989085151	0.28931296686346475	0.38698808514761646	0.0	0.9265431938640347	0.04741073063680172
104	-3340.3994560470264	-3377.517910366633	-3340.399456047026	-37.11845431960699	NaN	7.776199509604748	1.0	0.45384093617438087	0.04835328415554608	0.6729098746509892	0.32709012534901194	-29.99961533453567	0.5591344863703451	0.550925729623132	0.0	0.8356660918476013	0.14296664743311677
105	-3331.252255959292	-3366.6933988357478	-3331.252255959292	-35.44114287645575	NaN	6.317700041969141	1.0	0.44898221247974246	0.04653528935277251	0.6767817609505319	0.3232182390494695	-28.358892739070427	0.37667812173226756	0.24398518386959306	0.0	0.8537155206028046	0.08864799707294309
106	-3326.3255108742483	-3362.420926372827	-3326.3255108742483	-36.095415498578966	NaN	5.159994034164509	1.0	0.22636627410764026	0.023701393172979705	0.6902221208014528	0.30977787919854854	-29.656392001031872	0.29509471192069636	0.4212376582970814	0.0	0.5051148230859335	0.09999542142807094
107	-3325.3509247558254	-3343.457409481818	-3325.3509247558254	-18.106484725992637	NaN	2.5001805056364708	1.0	0.377135328895644	0.011764978092124786	0.6946432870661706	0.3053567129338307	-12.33404120648087	0.3658917351375284	0.8382894061552838	0.0	0.5161986842624822	0.25240833880957686
108	-3322.4338750357197	-3340.577910718084	-3322.4338750357197	-18.144035682363896	NaN	2.2802961577208216	1.0	0.3125408758667844	0.0685832541460619	0.6644823220148229	0.33551767798517834	-10.691135160837991	0.7545192565719973	0.6097960677633357	0.0	0.5149140029671933	0.32735722279663143
109	-3322.028831520622	-3345.0506765634727	-3322.028831520623	-23.021845042849552	NaN	2.399506806298001	1.0	0.207037622414751	0.287245283411444	0.658847818222604	0.34115218177739703	-14.186404622906839	0.8545659637303219	0.20694901940456292	0.0	0.5943304164689429	0.16224344493459927
110	-3319.516222498503	-3343.8572596309086	-3319.516222498503	-24.3410371324059	NaN	3.018874013656848	1.0	0.321558501614238	0.08745138706326192	0.6845145323519374	0.31548546764806373	-16.655366864622792	1.1622938054288756	0.18646310838518373	0.0	0.6712166190220339	0.17428611587218065
111	-3309.903215138407	-3345.551027748837	-3309.903215138407	-35.64781261042999	NaN	8.21724204980654	1.0	0.11562863059978987	0.048911128349587225	0.6454468595121648	0.3545531404878365	-28.51802058095347	0.4392083510480276	0.06327157596484609	0.0	0.6314648005962047	0.13480848982629615
112	-3304.0324343081725	-3342.5901810946652	-3304.0324343081725	-38.5577467864928	NaN	5.683756038768777	1.0	0.19921728029667166	0.2577648441503455	0.6434794512535706	0.3565205487464307	-29.82812875554205	0.36774470792328606	0.7482828551465631	0.0	0.7677898714861717	0.11473256585092952
113	-3289.9353456596	-3323.144723997109	-3289.9353456596	-33.209378337509015	NaN	4.878830322865129	1.0	0.41017732774958343	0.1091219434501476	0.6339525212759891	0.36604747872401205	-25.311227219573958	0.2144502309448226	0.7149528658931248	0.0	0.6515878728679994	0.12290761682695671
114	-3289.79186444203	-3319.427708600529	-3289.7918644420292	-29.635844158499943	NaN	4.361925988008837	1.0	0.07857188468407934	0.7805717943515526	0.677079745292525	0.32292025470747643	-19.801365374653507	0.43744704745324964	0.34409142195917103	0.0	0.5212181001973226	0.17336598121770636
115	-3289.7900111258145	-3320.7698194988984	-3289.7900111258145	-30.9798083730837	NaN	2.887827991284098	1.0	0.7852346658547508	0.5794244004940545	0.6386246112816477	0.36137538871835334	-21.448536275443914	0.6330790280882	0.16013190656213602	0.0	0.7153885946728731	0.12191338146860474
116	-3287.0695951752705	-3335.095174214738	-3287.0695951752705	-48.025579039467736	NaN	14.380340721863131	1.0	0.06801774297382347	0.06583371352973795	0.7027825527295994	0.2972174472704021	-40.611823981212154	0.12952715179274546	0.7605707679504858	0.0	1.3105720224328081	0.1090083414363704
