#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-looms_pruned_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-looms_pruned_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-looms_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-looms_pruned_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-looms_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Ha_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Meifu_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Qi_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Run_Li" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-looms_pruned_filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-looms_pruned_filtered" excludeto="1" filter="-" id="orgdata.kd-looms_pruned_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-looms_pruned_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_pruned_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-looms_pruned_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_pruned_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-looms_pruned_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-looms_pruned_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-looms_pruned_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-looms_pruned_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-looms_pruned_filtered" estimate="false" id="dummyfrequencies.s:kd-looms_pruned_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-looms_pruned_filtered	TreeHeight.t:tree	mutationRate.s:kd-looms_pruned_filtered	bcov_alpha.s:kd-looms_pruned_filtered	bcov_s.s:kd-looms_pruned_filtered	frequencies.s:kd-looms_pruned_filtered.1	frequencies.s:kd-looms_pruned_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
3080000	-1351.6111140558146	-1311.1900306187415	-40.421083437073165	-1311.1900306187415	9.545960305462527	1.0	0.21804500358699677	0.12933313521391468	0.7203683225714883	0.27963167742851036	-32.359481960753556	0.19312389452807255	0.8733083513670299	0.0	0.6107058470815486	0.1111140362875445
3090000	-1355.5021204515203	-1315.1894588537418	-40.31266159777845	-1315.1894588537418	10.039891884041154	1.0	0.17308166466335553	0.43848629180170684	0.7200266607818112	0.27997333921818746	-31.060254626681505	0.38839734984836427	0.41756320213618053	0.0	0.5734366373964719	0.09475915087852581
3100000	-1364.590558671663	-1312.4703030120604	-52.12025565960274	-1312.4703030120604	24.601742660977244	1.0	0.17022677939096612	0.2738396140614049	0.7009922832085668	0.2990077167914318	-43.33156002292627	0.09244022917703731	0.7020198966791925	0.0	0.6118607610138851	0.05033853539511394
3110000	-1356.7647627484764	-1311.4904367833456	-45.274325965130934	-1311.4904367833456	17.7562418742234	1.0	0.29953992765173637	0.03042360693414343	0.7130186749946811	0.2869813250053196	-38.59742947638993	0.21811279536190153	0.06298721764847816	0.0	0.5276393887787976	0.0895104518202698
3120000	-1370.428228501659	-1320.4984182336498	-49.92981026800935	-1320.4984182336498	14.425910076478319	1.0	0.2567767217034062	0.45306477647187154	0.6606068722940617	0.3393931277059389	-40.64487421651614	0.20104213621365363	0.18648020437731352	0.0	0.6770747045378789	0.05620745173418956
3130000	-1350.5129807516332	-1309.7993878833329	-40.71359286830035	-1309.7993878833329	9.41661625975006	1.0	0.1978573585454625	0.4105137718416257	0.7028693984398943	0.2971306015601064	-31.52660626805535	0.1380056057661143	0.8190741240143983	0.0	0.5958713219285112	0.09007826435511773
3140000	-1369.8718248944297	-1315.2159340597407	-54.655890834689004	-1315.2159340597407	22.059538329294824	1.0	0.09846970117607262	0.27130940234397993	0.7220792633917736	0.2779207366082265	-45.87626679289351	0.15191418063796724	0.12489732225482078	0.0	0.7290936067153122	0.05358413808696441
3150000	-1355.0810016479772	-1308.587578153304	-46.493423494673266	-1308.587578153304	19.49405331362563	1.0	0.03933842642808563	0.23482733710336776	0.7158050559821797	0.28419494401782047	-37.854636558367325	0.05656100212405561	0.8967435081906279	0.0	0.5203681804994158	0.0856334356141559
3160000	-1365.451094828569	-1308.6665674061212	-56.78452742244774	-1308.6665674061212	63.42816205496328	1.0	0.23689828859874051	0.03545241462956603	0.7212181339277324	0.278781866072267	-49.961804165223114	0.018773787042415554	0.9339658456311205	0.0	1.0049659070724837	0.039368818491014035
3170000	-1353.4097318007264	-1305.4201223590808	-47.98960944164553	-1305.4201223590808	17.502987196198227	1.0	0.03151285419675951	0.3351201486990887	0.717141601324911	0.2828583986750889	-39.00293654278534	0.17421547682908864	0.34783726128117437	0.0	0.5075009032293346	0.09409597453628862
3180000	-1352.645410116292	-1310.9933335457683	-41.65207657052363	-1310.9933335457683	12.523027482947452	1.0	0.11848236058263134	0.2882125309883781	0.687345580043572	0.312654419956428	-32.81334584311242	0.1507983903380154	0.6960967536882058	0.0	0.5924980512454062	0.09333886273976884
3190000	-1374.4512539409554	-1318.7950693606674	-55.65618458028805	-1318.7950693606674	21.884395464173412	1.0	0.06630991921219745	0.2882125309883781	0.7223963257995097	0.27760367420049037	-46.81745385287684	0.1677894482975692	0.5368340785477422	0.0	0.7569838636211124	0.04483894276835134
3200000	-1363.1705867028838	-1310.7406454455415	-52.429941257342236	-1310.7406454455415	21.068997329732433	1.0	0.04223918087610697	0.3114249429228781	0.7504325299369119	0.2495674700630883	-43.515302105679275	0.16599853093162154	0.18606732049090893	0.0	0.7545781433822888	0.05462857513743438
3210000	-1359.3290118738792	-1312.0567856730222	-47.27222620085687	-1312.0567856730222	13.412935737598241	1.0	0.25884585196547255	0.05295989832542581	0.6947195981671287	0.30528040183286953	-40.06647574917349	0.4149198303651693	0.15225885354970642	0.0	0.5150126391585339	0.06491432118401567
3220000	-1360.345674004066	-1307.6036419237412	-52.74203208032479	-1307.6036419237412	34.13841037405252	1.0	0.17369506807697851	0.09616326136289667	0.741277300029501	0.25872269997049724	-44.96527451763346	0.13060778425319794	0.549082713122738	0.0	0.7916376557684578	0.0605572077994607
3230000	-1369.154671709442	-1308.8613590223451	-60.29331268709699	-1308.8613590223451	59.321348346153464	1.0	0.4158012104311351	8.579091526612669E-4	0.7270370581424288	0.27296294185757064	-57.00942489092154	0.021064675224996946	0.9008804069425312	0.0	1.0881476372723886	0.022995038082290028
3240000	-1363.7945853822728	-1315.277866648804	-48.51671873346865	-1315.277866648804	22.61807117858199	1.0	0.27476705644342436	0.0013490864314744928	0.7411639039339403	0.25883609606605906	-44.80273134152489	0.09326732363949693	0.5556263016608367	0.0	0.5541925850142441	0.05629376385487031
3250000	-1346.1432991546737	-1309.3238855943996	-36.81941356027404	-1309.3238855943996	22.64664609898251	1.0	0.2795591096958147	2.9163546795536613E-4	0.726211536294594	0.2737884637054054	-34.56062629839968	0.08616262074773172	0.8500888194352669	0.0	0.5222204465030619	0.09699671469854794
3260000	-1376.4515930531284	-1313.1987723203542	-63.2528207327742	-1313.1987723203542	52.32153949720854	1.0	0.2601273783395756	0.0014936523644190126	0.7315104389536786	0.2684895610463209	-59.44211199464928	0.06578257552100518	0.7940362449567565	0.0	0.8733810499897198	0.021656284898629627
3270000	-1368.0697928907305	-1311.6425261828376	-56.427266707892755	-1311.6425261828376	23.784991632105722	1.0	0.0643591620993637	0.34298749564352377	0.7067483501177562	0.2932516498822435	-47.41776244755882	0.07736545604361386	0.686621365911322	0.0	0.6905933346508749	0.04410086948263812
3280000	-1369.3770463738554	-1310.1934486013856	-59.183597772469824	-1310.1934486013856	34.42288253325099	1.0	0.08996495681255673	0.12264213932022265	0.745812824372429	0.25418717562757065	-51.173130194488884	0.06660446746391717	0.7461127264577733	0.0	0.82931428828955	0.03638183244885768
3290000	-1366.3053860576133	-1312.985230352236	-53.32015570537745	-1312.985230352236	18.06350713747356	1.0	0.05660918101109495	0.25595464214939473	0.7481847550265285	0.25181524497346974	-44.597413784318285	0.09354712226499251	0.5333198134471934	0.0	0.6454950630485763	0.05285815161311453
3300000	-1362.3166503328969	-1311.2082473544147	-51.10840297848227	-1311.2082473544147	19.359649441985045	1.0	0.10779919309892012	0.23305877028787392	0.745163975789701	0.2548360242102973	-42.47697475978524	0.051596117905670584	0.8497647320855496	0.0	0.8552357871723256	0.05776879692062612
3310000	-1359.9826988479558	-1307.2837620192458	-52.69893682871006	-1307.2837620192458	27.88149321444466	1.0	0.06871866048793854	0.19299338693762702	0.7261446097304243	0.273855390269574	-44.250718142807095	0.10157128321493782	0.6350414590130197	0.0	0.5755555510654421	0.05621349482522729
3320000	-1369.0288905710736	-1309.898401297414	-59.130489273659634	-1309.898401297414	45.382096134606165	1.0	0.07535881340471907	0.29009274099295473	0.6823974377992047	0.31760256220079347	-50.285393144945054	0.009256618836172605	0.9664382645609003	0.0	1.3210681872930288	0.04084655297612101
3330000	-1367.7612497462576	-1307.001803374229	-60.75944637202856	-1307.001803374229	38.879681295531114	1.0	0.10881551875778762	0.16406977439891546	0.7032491177354164	0.29675088226458174	-52.46836597349157	0.10838097616243618	0.5385230250168999	0.0	0.5881199555715434	0.04213267190076202
3340000	-1374.8327826741825	-1309.69311694254	-65.13966573164245	-1309.69311694254	68.548540402051	1.0	0.06154222105454747	0.1121876785064006	0.7211186998852867	0.27888130011471146	-57.214886232807764	0.021796948427432287	0.8114364387008876	0.0	1.2975565389049162	0.03078860094694913
3350000	-1355.228736636775	-1307.291729187001	-47.937007449773965	-1307.291729187001	15.815492764241403	1.0	0.10782039867292253	0.225279712559425	0.6978722725972667	0.3021277274027324	-39.33860760167662	0.1593945699459522	0.7492405984813889	0.0	0.5736455419909601	0.06472511175113417
3360000	-1352.0649577875763	-1311.5442113827683	-40.520746404808	-1311.5442113827683	10.79511166459869	1.0	0.06681956237885948	0.2715619305695322	0.7182636605145949	0.28173633948540416	-31.7402132844396	0.3195947538540825	0.41763422698905456	0.0	0.5924387003134659	0.12327085667666668
3370000	-1357.976364564383	-1315.390878785382	-42.58548577900086	-1315.390878785382	14.59420147497051	1.0	0.19366412951194906	0.3222858000096117	0.724730497387503	0.2752695026124961	-33.637194186276986	0.1815797652885954	0.6815039794000235	0.0	0.6333702551460164	0.08707516573943987
3380000	-1361.6441089173434	-1306.7080481395428	-54.93606077780061	-1306.7080481395428	23.936499381261783	1.0	0.10373147334632647	0.25067021257873723	0.7359419792101307	0.2640580207898684	-46.23366626484008	0.11225681687824024	0.309786796258471	0.0	0.7883828214395229	0.04599508885358968
3390000	-1353.0217257289892	-1306.0588213677727	-46.96290436121659	-1306.0588213677727	43.471764250792496	1.0	0.17605036958065884	0.07124896452667488	0.7233802420386314	0.2766197579613665	-39.47351197333339	0.06018543827422878	0.9391004958857756	0.0	0.5188001115799136	0.09251990714968245
3400000	-1357.8382755936336	-1309.2723048749913	-48.56597071864224	-1309.2723048749913	26.331090022684627	1.0	0.17419494477301556	0.054397480299205575	0.7522350351905497	0.24776496480944812	-41.3346328079399	0.030854704633365565	0.9391004958857756	0.0	0.5908461209517377	0.07223489063117706
3410000	-1354.9386735986607	-1308.4027850026328	-46.53588859602787	-1308.4027850026328	14.179367577893155	1.0	0.10390473581207013	0.2679184316050268	0.6951495873473892	0.30485041265261	-37.768552087440575	0.23652536746823885	0.5357960797339402	0.0	0.5306358258059523	0.07145755478227564
3420000	-1370.5669897508449	-1314.4537453572827	-56.11324439356206	-1314.4537453572827	24.53039218524914	1.0	0.051667776697629494	0.25582653406357625	0.730834969564542	0.26916503043545703	-47.39099088768978	0.21351401108395113	0.44162676644198323	0.0	0.5403307412816496	0.0658908768482592
3430000	-1373.9945171192198	-1313.8327501625204	-60.161766956699374	-1313.8327501625204	41.17570656747323	1.0	0.00609183832852367	0.4295158640488846	0.7131921242338799	0.286807875766118	-50.92989340765728	0.03201333380201127	0.8070352316851146	0.0	1.2855199778889361	0.04318953770350909
3440000	-1358.0136707024208	-1312.0497282661618	-45.9639424362591	-1312.0497282661618	27.95289971961312	1.0	0.157847327283603	0.16442727191856055	0.746237658535221	0.25376234146477894	-37.6707585507923	0.04390462244485666	0.894487616428688	0.0	0.5281713353489391	0.08133129468029941
3450000	-1375.99348239912	-1314.1444195762533	-61.84906282286665	-1314.1444195762533	45.81137556557472	1.0	0.09089775137696514	0.23222885948262806	0.7356621168001725	0.2643378831998274	-53.22110653598543	0.09937309509762779	0.10106284152760381	0.0	0.6988756872513581	0.03577746438873702
3460000	-1364.1632089308957	-1314.6384628947487	-49.524746036147114	-1314.6384628947487	16.533481752693753	1.0	0.17510862444648645	0.5918814239399268	0.7380313216755414	0.26196867832445675	-39.972020672550705	0.15612869228204182	0.5520642730850621	0.0	0.8584024235116228	0.05688028398302181
3470000	-1368.1466627633856	-1310.5922134275213	-57.55444933586432	-1310.5922134275213	27.809681368632862	1.0	0.017286531904675495	0.43008576090420214	0.7104940593730037	0.2895059406269952	-48.32125913899702	0.08011848759523796	0.6079212796299165	0.0	1.1699280804536247	0.03971512087907263
3480000	-1358.964994349573	-1308.0726384520333	-50.89235589753972	-1308.0726384520333	29.24126916619669	1.0	0.03724816249463483	0.1862642854436402	0.7223532653053044	0.2776467346946944	-42.478525022392276	0.03964057091828822	0.8703705704259123	0.0	0.5692109214798112	0.09003178240054585
3490000	-1368.922589499857	-1318.6995515013343	-50.22303799852269	-1318.6995515013343	19.299725234645333	1.0	0.31545742172828883	0.02829060669442738	0.7313684225997388	0.2686315774002615	-43.61540937910698	0.19060357405222894	0.20535137058078046	0.0	0.5011184916867457	0.050951052414903664
3500000	-1368.0445524171616	-1321.7388688478852	-46.30568356927642	-1321.7388688478852	15.906006187270513	1.0	0.35334513439201265	0.015018375790122782	0.6892918697687138	0.31070813023128635	-40.30097473323517	0.1749317029295563	0.6846615745976723	0.0	0.7819563952533488	0.0628341376627599
3510000	-1364.5776114570756	-1312.8162848055936	-51.761326651481916	-1312.8162848055936	20.975314206833275	1.0	0.35334513439201265	0.02236002503130764	0.7327324362931221	0.2672675637068781	-45.37778339996155	0.2611383444140472	0.119943516100923	0.0	0.8406104271835798	0.044413642279525656
3520000	-1361.0645737313575	-1307.582026906103	-53.482546825254595	-1307.582026906103	28.4756525925099	1.0	0.42809492526101767	0.01864078291717418	0.7195124398435949	0.28048756015640525	-47.272202307461114	0.025577076820263764	0.8641177199922951	0.0	0.8781843208756647	0.04142152646234519
3530000	-1354.8735845953981	-1305.981520346108	-48.89206424929022	-1305.981520346108	17.093457504804515	1.0	0.2491335518506692	0.08023615099402592	0.7283174493809625	0.2716825506190373	-41.28891894939753	0.19016929486316153	0.4664237057690617	0.0	0.6657946241949455	0.061114855054306146
3540000	-1353.9241724043495	-1315.8142873933564	-38.10988501099319	-1315.8142873933564	13.82832092817923	1.0	0.2491335518506692	0.017412538855474426	0.7632399652603553	0.23676003473964452	-31.964416495412173	0.2505214470273257	0.782389261718753	0.0	0.5724263975860917	0.11074628727534556
3550000	-1350.0085907722396	-1304.8007874601406	-45.20780331209908	-1304.8007874601406	16.31714684590883	1.0	0.10660518645947807	0.20017046214592776	0.722286797698888	0.27771320230111185	-36.72417919768017	0.1355130378217549	0.756496537589382	0.0	0.5678456456260835	0.08148136676230579
3560000	-1354.8708845349047	-1306.9482779885634	-47.92260654634131	-1306.9482779885634	17.659680208786913	1.0	0.21764351568057816	0.25627361969602086	0.7135520620728242	0.2864479379271744	-39.19864954912427	0.10423964307809547	0.6820733166396656	0.0	0.5230911634360342	0.06441251201887056
3570000	-1367.3685460675351	-1314.490840034454	-52.877706033080926	-1314.490840034454	21.95047223123355	1.0	0.04433911641925086	0.24547862528195755	0.7285013373739675	0.27149866262603106	-44.1957125673885	0.18262073503620505	0.5635269676829728	0.0	0.7435488635220122	0.06700212675110594
3580000	-1367.9485257573378	-1310.913745522008	-57.034780235329876	-1310.913745522008	22.825764296679516	1.0	0.05751505436371305	0.3037176237417484	0.7393409619722474	0.2606590380277512	-48.144718772859356	0.20019964967630513	0.20062547886828258	0.0	0.6913218961594357	0.03978271779011437
3590000	-1352.2898066569496	-1305.8788295737909	-46.41097708315867	-1305.8788295737909	13.082114904103246	1.0	0.1407835134982367	0.24594780354937248	0.7211473300541604	0.2788526699458381	-37.72712271706421	0.04599915434207748	0.8349593456876784	0.0	0.5025933265285134	0.07765347845455892
3600000	-1356.099073601254	-1307.2068142965913	-48.89225930466275	-1307.2068142965913	16.723146769439456	1.0	0.18513389858701343	0.08015929029517661	0.7211473300541604	0.2788526699458381	-41.290032161473135	0.22955661544798156	0.08465703676381428	0.0	0.548185844574587	0.06351517098963261
3610000	-1360.5571673122988	-1315.4227636331643	-45.13440367913459	-1315.4227636331643	10.422122186771333	1.0	0.157784224734109	0.20709273404964645	0.7206974739741737	0.27930252602582595	-36.61778983672981	0.2681738759707432	0.3538645779883595	0.0	0.5561968185378021	0.06589503416659029
3620000	-1370.0175960170986	-1306.738401653874	-63.27919436322452	-1306.738401653874	43.013338414673825	1.0	0.22427660985401876	0.05576174605689088	0.7157919029493923	0.28420809705060723	-56.02418829320456	0.10043721572132346	0.22829153780507325	0.0	1.2211151980629096	0.025893157324193124
3630000	-1366.7039077817178	-1304.266775739377	-62.437132042340885	-1304.266775739377	90.1090295161219	1.0	0.06841308493982448	0.2960498026402605	0.723329164813691	0.2766708351863076	-53.572129534708736	0.02664591600957531	0.829769150256757	0.0	1.1039625513254578	0.041276780442472696
3640000	-1366.8250491355982	-1325.644661971833	-41.18038716376518	-1325.644661971833	7.952123879215609	1.0	0.37672572568735535	0.023015073611239407	0.7122669433500641	0.2877330566499354	-34.76934752987002	0.14471768634686052	0.7201873631919129	0.0	0.7281687734910515	0.07072006299785909
3650000	-1358.7339578807912	-1313.358451153181	-45.37550672761025	-1313.358451153181	14.292033813227668	1.0	0.3326911263498281	0.03745662134312519	0.6918448732924137	0.3081551267075858	-38.500340521561704	0.12232636365940845	0.545736323532562	0.0	0.6094316691220153	0.0627211168737493
3660000	-1354.2930232812348	-1309.3650251564993	-44.92799812473552	-1309.3650251564993	14.284034259422448	1.0	0.40527052902542765	0.08588132494234994	0.700764172201759	0.29923582779824054	-37.259695691901825	0.25105466069570326	0.024610450722554886	0.0	0.5027240445390322	0.08030048664566419
3670000	-1368.8105248253426	-1314.4671098055621	-54.34341501978039	-1314.4671098055621	22.87711669718142	1.0	0.13638853710816728	0.275684906589066	0.7347887184429717	0.26521128155702783	-45.54815466725524	0.14384709262339845	0.23033286990555502	0.0	1.1380101531545064	0.04911710187999188
3680000	-1360.8335570985919	-1310.096992444516	-50.73656465407596	-1310.096992444516	24.576070185669163	1.0	0.18618368012969005	0.1603527842492151	0.7338737403817129	0.2661262596182865	-42.46762568091547	0.08617295152351079	0.7272044314383356	0.0	0.6486269358012562	0.05283533971624539
3690000	-1360.583730472408	-1313.5488657319167	-47.03486474049114	-1313.5488657319167	16.48542095663199	1.0	0.14784982152054496	0.1199252770900704	0.6845958506557357	0.3154041493442638	-39.0459505781138	0.2537907838401373	0.5006490382793787	0.0	0.6438241376658131	0.0843174072404884
3700000	-1366.6285149845176	-1304.7229976588403	-61.90551732567717	-1304.7229976588403	46.17753680987548	1.0	0.20419450594013291	0.10687186438877584	0.7319193692896155	0.26808063071038396	-54.02738486120232	0.05107354870785744	0.764346100258785	0.0	0.9888594188131002	0.026598950117451076
3710000	-1369.2714636246426	-1313.7599049699072	-55.51155865473544	-1313.7599049699072	25.192564617460608	1.0	0.014519589150520379	0.5383052977610085	0.704498742423316	0.2955012575766844	-46.054327331497305	0.050022439461884116	0.8566361990583979	0.0	0.7946663215218519	0.0424246183969708
3720000	-1372.7401521167244	-1306.5800101713119	-66.16014194541256	-1306.5800101713119	63.576310573329344	1.0	0.10574433693842135	0.21955353152716192	0.7208348332428206	0.27916516675717895	-57.58677409454182	0.019869906520389592	0.8694867447590702	0.0	0.8465207484912752	0.02238650556254522
3730000	-1361.8811464596554	-1307.2192877588654	-54.66185870079003	-1307.2192877588654	24.040297427412497	1.0	0.11156869273495937	0.1762337533038963	0.7239686128712752	0.2760313871287244	-46.30161841108197	0.15489872671425997	0.0557942726181665	0.0	0.5465773482484712	0.049664665313821174
3740000	-1351.6012274010739	-1316.380014742531	-35.221212658542846	-1316.380014742531	6.70019727325488	1.0	0.17312020667293243	0.424426397568668	0.7329038238506359	0.26709617614936376	-26.001172124819416	0.31114969352704164	0.5591028779024617	0.0	0.5736409516161448	0.13634427385454093
3750000	-1355.6728405926901	-1309.5319461633565	-46.14089442933362	-1309.5319461633565	14.882542274374458	1.0	0.12019533612988258	0.330844457855804	0.6982182769011475	0.30178172309885215	-37.16684783226341	0.0639893043763974	0.8501567026815269	0.0	0.6389247632247481	0.0722457502070957
3760000	-1359.5298133038277	-1314.9834627191317	-44.54635058469595	-1314.9834627191317	12.422883499840271	1.0	0.19472594468744003	0.21847197711482264	0.6940719427613541	0.3059280572386455	-35.97778229996992	0.18515033123735486	0.5645845904734832	0.0	0.7848588609618659	0.0728312544527
3770000	-1359.3499783072912	-1305.220958685708	-54.12901962158317	-1305.220958685708	37.69117919088399	1.0	0.075030208767411	0.15871070575644564	0.7196068758403978	0.2803931241596017	-45.87002340123404	0.055268383433496354	0.8152424468924252	0.0	0.6014723958023082	0.04935770458995692
3780000	-1357.4205826205568	-1313.2150670069786	-44.205515613578115	-1313.2150670069786	11.317329477321067	1.0	0.036736838344160555	0.3246343822482178	0.690272658545808	0.30972734145419145	-35.25009136290168	0.20393279849523413	0.36478974856054847	0.0	0.5600570269674703	0.08778855939850301
3790000	-1379.4942291433206	-1312.4290176409545	-67.0652115023661	-1312.4290176409545	49.52485311545706	1.0	0.09766529078179513	0.22405744388378313	0.6995772154927506	0.30042278450724885	-58.472102196683444	0.08013871463871515	0.16430984738578552	0.0	1.4741537721713016	0.023710275341125752
3800000	-1365.4283784317438	-1312.0145903811135	-53.41378805063018	-1312.0145903811135	18.76157066502365	1.0	0.13186018803528057	0.29662179711366704	0.7190580084517421	0.2809419915482583	-44.54689463018	0.0852509721972469	0.551511063643067	0.0	0.8971305528710285	0.04566866190754385
3810000	-1372.4593644965348	-1307.2511454659714	-65.20821903056341	-1307.2511454659714	40.087153262702316	1.0	0.0952020338651451	0.3426266050170355	0.7473012506532907	0.25269874934670966	-56.1997509732819	0.04376329718125924	0.6679973122038328	0.0	1.4418675899542404	0.02372513227179663
3820000	-1373.2383966235438	-1308.1544996519726	-65.0838969715712	-1308.1544996519726	45.388072732120214	1.0	0.05170577158780377	0.23390949131259328	0.7348496195010615	0.26515038049893874	-56.448922264080046	0.08382063706388529	0.47527766188953713	0.0	1.3317634729474959	0.03056428010560429
3830000	-1373.6868987561247	-1321.0230433063507	-52.663855449774076	-1321.0230433063507	15.563272165227872	1.0	0.005223208670536539	3.8041638949975844	0.696698301045704	0.3033016989542938	-41.022383908359	0.15655418894178852	0.4524560942544004	0.0	0.7911651283979028	0.05062586223172587
3840000	-1358.72925089014	-1313.400063491085	-45.32918739905509	-1313.400063491085	17.709047778298768	1.0	0.16864346890624013	0.09208062842670794	0.7401618393390529	0.25983816066094667	-37.594051756840095	0.12821077648126128	0.782395062426418	0.0	0.7022269316243213	0.07053924897483091
3850000	-1357.3397940465675	-1308.4335041011993	-48.906289945368165	-1308.4335041011993	18.42795383752953	1.0	0.16864346890624013	0.1991841858161031	0.7112159768426536	0.2887840231573459	-40.427456851286614	0.22852779852038582	0.37038067706353145	0.0	0.7748751243815593	0.0630611821267073
3860000	-1364.919543450831	-1308.6861228165812	-56.23342063424981	-1308.6861228165812	76.1405033174268	1.0	0.23890147580220877	0.007295091017757361	0.7356729736071452	0.26432702639285344	-50.915453329800364	0.024602089035917766	0.8867269431624362	0.0	0.7497401374472534	0.043601998573783766
3870000	-1369.657485810264	-1308.6435550729975	-61.01393073726645	-1308.6435550729975	47.78734601839682	1.0	0.0882413604906239	0.14978431665015568	0.7261975949897295	0.2738024050102701	-52.81081953412516	0.04114009648135291	0.764093249823491	0.0	0.6494787696386786	0.034132388710408676
3880000	-1364.416760723344	-1318.1158078183987	-46.30095290494527	-1318.1158078183987	12.963047649683164	1.0	0.07455625889295404	0.146671967804707	0.7135350537489696	0.286464946251029	-38.11810083588594	0.17080888783547124	0.27713622295862766	0.0	0.7246003474847887	0.10039877595846027
