#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-merged_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-merged_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-merged_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-merged_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-merged_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="HlaiBaisha" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiQiandui" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiXifang" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiZhongsha" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-merged_filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-merged_filtered" excludeto="1" filter="-" id="orgdata.kd-merged_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-merged_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-merged_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-merged_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-merged_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-merged_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-merged_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-merged_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-merged_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-merged_filtered" estimate="false" id="dummyfrequencies.s:kd-merged_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-merged_filtered	TreeHeight.t:tree	mutationRate.s:kd-merged_filtered	bcov_alpha.s:kd-merged_filtered	bcov_s.s:kd-merged_filtered	frequencies.s:kd-merged_filtered.1	frequencies.s:kd-merged_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
20880000	-3200.0264108015353	-3154.771908728011	-45.25450207352433	-3154.771908728011	13.787706057181504	1.0	0.021926852135659033	0.24237911049123703	0.7133212777775547	0.28667872222244006	-36.58489002381647	0.355104941870369	0.0059788654760653875	0.0	0.622501979578579	0.09468100477472607
20890000	-3201.529606681863	-3156.1430333494227	-45.38657333244028	-3156.1430333494227	14.096470028848124	1.0	0.004667827732050247	0.21076188691653894	0.6939386122074743	0.3060613877925204	-36.8529083757921	0.2798062230906008	0.40907707517949515	0.0	0.6101905079366491	0.09764625688170868
20900000	-3204.155424122533	-3155.3112011019703	-48.844223020562964	-3155.3112011019703	16.490312870737004	1.0	0.0040237669914574125	0.24640510627226656	0.6760231284108268	0.3239768715891742	-40.1585581830806	0.24887764395439912	0.32730394720510253	0.0	0.5507516299008202	0.07670840410757246
20910000	-3206.200467798758	-3158.0799851931347	-48.12048260562321	-3158.0799851931347	14.418119443682162	1.0	0.006806001296520917	0.2481640633971719	0.6737009335638714	0.32629906643612955	-39.42788440990651	0.20955887616587493	0.3721124798624438	0.0	0.5942825262703576	0.07524609395921618
20920000	-3196.6000213621405	-3150.227319667754	-46.37270169438654	-3150.227319667754	14.406460523211285	1.0	0.003132052197670678	0.3178959245974034	0.6801766083815154	0.3198233916184855	-37.437878036608076	0.26437602658691606	0.42481920245849814	0.0	0.5750752984719949	0.07219129731725564
20930000	-3194.02771829667	-3150.2980892182695	-43.729629078400876	-3150.2980892182695	11.134367179535618	1.0	0.009486343124719018	0.3406352645718329	0.686984282794693	0.31301571720530774	-34.726897647781186	0.32124846771846255	0.5414906013172867	0.0	0.5465047651728671	0.0897646970933679
20940000	-3204.6590419625527	-3155.5803394050986	-49.07870255745422	-3155.5803394050986	19.187809419270266	1.0	0.04509968037136981	0.26375143872538986	0.7124772609055203	0.28752273909448045	-40.32667441125567	0.12367648947239548	0.5284699565725728	0.0	0.5666867689784857	0.06620125364880383
20950000	-3204.926787179984	-3158.8408030436776	-46.08598413630633	-3158.8408030436776	13.487703633755993	1.0	0.023404172231048605	0.22784637781555664	0.7060415934880172	0.2939584065119834	-37.47656523954083	0.19997820370150982	0.4429781826916485	0.0	0.6716839497590174	0.0738226690766662
20960000	-3208.6080827732812	-3155.5634931670434	-53.044589606237935	-3155.5634931670434	26.212720087857196	1.0	0.018220773302518437	0.22784637781555664	0.6947840248201771	0.3052159751798235	-44.43517070947244	0.11415014493062688	0.3779955835929136	0.0	0.9375607727159908	0.07057767228919702
20970000	-3214.472963334635	-3155.580583992527	-58.89237934210812	-3155.580583992527	32.485294112820526	1.0	0.020358489541525922	0.2942284551777471	0.7036031835203351	0.2963968164796616	-50.03342157912765	0.03501160944736069	0.8487398620475363	0.0	1.4128732240906632	0.03500512724677824
20980000	-3193.1184182429456	-3148.2708926707783	-44.84752557216731	-3148.2708926707783	13.579163153268697	1.0	0.004349941885066613	0.23123027655634779	0.7052484040440082	0.29475159595598666	-36.223762946782585	0.32049004654920576	0.07337270733821406	0.0	0.5307827468020963	0.09481760779185533
20990000	-3209.6948819134022	-3157.564621873182	-52.13026004021981	-3157.564621873182	16.24235798699468	1.0	0.01540070696435854	0.351690019951011	0.7054744362730954	0.29452556372689964	-43.09608216421739	0.2903792796140985	0.39569479051741874	0.0	0.7679735199684401	0.06085270963395455
21000000	-3200.794403322947	-3157.831619750848	-42.96278357209895	-3157.831619750848	13.411230531727757	1.0	0.0027529756352146573	0.26135049827418494	0.690596785058459	0.30940321494153616	-34.21968301150889	0.1814279385972683	0.776534318145987	0.0	0.5308790299989066	0.09905152014538451
21010000	-3197.6901457219583	-3156.331540218245	-41.35860550371301	-3156.331540218245	9.450043443518219	1.0	0.022079415222754604	0.3205973068814803	0.690596785058459	0.30940321494153616	-32.41547300547383	0.28115482657448276	0.45616979148493575	0.0	0.5386822973495446	0.09739345515258123
21020000	-3198.243221842009	-3153.041649999885	-45.20157184212397	-3153.041649999885	11.68508416093077	1.0	0.047919973920664695	0.28879926141633483	0.6940358529769809	0.3059641470230142	-36.360850439218694	0.23924390223888342	0.13508726054811873	0.0	0.5664924286153048	0.08331098088235489
21030000	-3200.721617235981	-3159.6503910947517	-41.07122614122902	-3159.6503910947517	11.874447841351735	1.0	0.10525647548607692	0.19500162531458137	0.6940358529769809	0.3059641470230142	-32.612972260245215	0.1753102650018788	0.7648576799861904	0.0	0.5144071790547866	0.10111133502436796
21040000	-3203.500636854717	-3160.1134017265003	-43.3872351282166	-3160.1134017265003	12.231036817166402	1.0	0.014373742405484802	0.20256369989174847	0.6926618839959137	0.30733811600408145	-34.89208085435194	0.2991350616471334	0.471729426930667	0.0	0.5158748919427021	0.09916624648567107
21050000	-3221.4452465867234	-3155.4381013832976	-66.00714520342564	-3155.4381013832976	61.647027707885655	1.0	0.03256992154585778	0.1634841567120581	0.687077349347428	0.31292265065257246	-57.71952028754537	0.04530109512733232	0.6749742600632614	0.0	1.4152109411195644	0.026479764620341625
21060000	-3197.9357771121136	-3152.3821741509632	-45.5536029611501	-3152.3821741509632	14.277223957967164	1.0	0.03927992691469233	0.22394512422856191	0.7022135950923915	0.29778640490760516	-36.96098124039292	0.10180772661489443	0.7409919970418433	0.0	0.5337108264284504	0.07964703118895763
21070000	-3201.845304001381	-3158.599234909914	-43.246069091467334	-3158.599234909914	11.858940230683821	1.0	0.036849938358748696	0.23292626128405766	0.7188442564308422	0.28115574356915435	-34.6151944138023	0.20784857248385566	0.23290607192595877	0.0	0.522324710374354	0.09700021055326166
21080000	-3214.3650420548693	-3158.8567437488787	-55.50829830599059	-3158.8567437488787	36.90528048565872	1.0	0.08353639819534343	0.15147062395908747	0.6924333870440728	0.3075666129559238	-47.29438290430055	0.12095329920941217	0.788844243714435	0.0	0.8077946678534424	0.05369937970049413
21090000	-3196.658339801248	-3156.2842423523266	-40.37409744892143	-3156.2842423523266	8.686731744171587	1.0	0.015341658908943817	0.2696534968985305	0.6924333870440728	0.3075666129559238	-31.600454979094405	0.39442854828631735	0.2191448474849431	0.0	0.5597042058380314	0.10504745923880913
21100000	-3195.01256758148	-3152.413229134603	-42.599338446876885	-3152.413229134603	11.747403415065111	1.0	0.006088919100336059	0.3581688381074497	0.6944654764730441	0.3055345235269525	-33.547171077867475	0.10521921541400167	0.7489356256833047	0.0	0.5101043633349818	0.10218797333013603
21110000	-3209.9510179788535	-3154.4408693975697	-55.510148581284	-3154.4408693975697	28.198778858985417	1.0	0.005552215910769597	0.2468658123027773	0.6866414688693802	0.3133585311306206	-46.822663107377785	0.08137915435916038	0.42823522974492545	0.0	0.8857233842895089	0.058012466925748934
21120000	-3206.942256981517	-3155.725128153589	-51.21712882792771	-3155.725128153589	21.884870279297914	1.0	0.0018420986713752613	0.22761726925573464	0.7091120997046687	0.29088790029533207	-42.60868858525517	0.08520672695045696	0.8156986324930167	0.0	0.8904337043101692	0.058376641995647904
21130000	-3196.2862602885334	-3153.549607423027	-42.736652865506464	-3153.549607423027	10.54772830415756	1.0	0.013296049377980996	0.2251897880596467	0.6956112263387896	0.3043887736612112	-34.13864129536369	0.4289462591640313	0.21367778885614588	0.0	0.5186846952032614	0.09941630237422806
21140000	-3206.3789455628216	-3157.5384212375893	-48.840524325232295	-3157.5384212375893	20.26532935682031	1.0	0.01831259555266961	0.2334059822546926	0.68736440390367	0.3126355960963307	-40.20764712444278	0.16812563096706293	0.6731208654666149	0.0	0.5865518081549429	0.07690932748903058
21150000	-3197.277919021752	-3155.1507702995723	-42.127148722179626	-3155.1507702995723	12.699978175529347	1.0	0.0019186645746013754	0.2225938783637992	0.6708266578611947	0.329173342138806	-33.540411623733846	0.12786121693463878	0.6837138248339522	0.0	0.5131793378914982	0.10563138751227749
21160000	-3202.7184311188694	-3155.87934447857	-46.83908664029934	-3155.87934447857	16.213378075203202	1.0	0.0022516468846857747	0.3102947419225002	0.701767532312028	0.2982324676879687	-37.928014451596034	0.21054601056969524	0.6569474057317574	0.0	0.6813085904612058	0.08325612563735381
21170000	-3201.8390055747445	-3152.92935902153	-48.909646553214344	-3152.92935902153	15.072703511487262	1.0	0.03725192942514701	0.36829665495047925	0.697007111734545	0.30299288826544857	-39.8299763641136	0.15715624012707108	0.4566141638453528	0.0	0.9332898903247644	0.05767368689955333
21180000	-3200.1833819673943	-3156.9824614298723	-43.200920537522094	-3156.9824614298723	9.284820863633383	1.0	0.027664919516229736	0.33840149371962003	0.707012731063447	0.29298726893654653	-34.20466277880156	0.06067030714204066	0.852726999229039	0.0	0.6403190020154749	0.08930100971343907
21190000	-3205.9402571817036	-3155.9150551615676	-50.02520202013597	-3155.9150551615676	17.56176350826884	1.0	0.027664919516229736	0.33840149371962003	0.6963492887148249	0.30365071128516874	-41.02894426141544	0.22446466391785644	0.49830385493085344	0.0	0.8863125437785015	0.061394642341322886
21200000	-3214.643551120077	-3156.4830009770435	-58.16055014303342	-3156.4830009770435	30.92799914940784	1.0	0.023507720389595775	0.33840149371962003	0.6980810907181935	0.30191890928180026	-49.16429238431289	0.1309189949577244	0.33982364193744696	0.0	1.0354138470037417	0.0395383744229305
21210000	-3202.28018035524	-3157.064705987117	-45.21547436812291	-3157.064705987117	10.086114709007843	1.0	0.021062269089082725	0.4020502715642386	0.6905615851091701	0.3094384148908236	-36.04912484359524	0.4695744177670692	0.27527173502005003	0.0	0.5097858917793405	0.08260594613989139
21220000	-3195.703224955829	-3152.417256660875	-43.28596829495384	-3152.417256660875	14.464969242306653	1.0	0.024220574755322046	0.22111683121479758	0.6905615851091701	0.3094384148908236	-34.70570374281162	0.19559795562887558	0.447230966869317	0.0	0.5031253511479562	0.10045515926783391
21230000	-3201.316768369675	-3159.379466006991	-41.93730236268382	-3159.379466006991	10.767000502442523	1.0	0.006635802468947071	0.34915242246852946	0.7115033175142049	0.28849668248578886	-32.91025776170274	0.2702444081101692	0.44713882187249976	0.0	0.5378705476889158	0.09859321879184328
21240000	-3202.576450128011	-3153.1754343957064	-49.40101573230467	-3153.1754343957064	16.873682079199735	1.0	0.002981156652465835	0.3120466000609799	0.6889378670677985	0.3110621329321953	-40.484419943613034	0.2095045432928037	0.3828184213771004	0.0	0.6875346505993065	0.06749962687774765
21250000	-3204.6477003178197	-3156.527253136361	-48.12044718145846	-3156.527253136361	14.476905422802409	1.0	5.404400911715996E-4	0.3120466000609799	0.6919655728855346	0.3080344271144593	-39.203851392766815	0.23078985558775877	0.17225839780191854	0.0	0.7186061220875007	0.068760373063273
21260000	-3196.8308989847196	-3155.7684893339147	-41.06240965080511	-3155.7684893339147	11.677988768485033	1.0	0.005254916842590226	0.33171917492692865	0.6898422725730742	0.31015772742691966	-32.08576719895562	0.41538625109277666	0.22613354959493295	0.0	0.5310485645566029	0.12003449777997119
21270000	-3205.9370349664887	-3154.592228385458	-51.34480658103068	-3154.592228385458	20.35739898902215	1.0	0.013688849021918421	0.33171917492692865	0.6662188027095829	0.333781197290411	-42.368164129181196	0.14220984893165828	0.4719521891879154	0.0	0.8128844120323651	0.06189871318682263
21280000	-3209.759086449724	-3154.2052406523667	-55.55384579735705	-3154.2052406523667	26.337532476037588	1.0	3.671782236794751E-4	0.2672645322190191	0.6780687959456008	0.32193120405439324	-46.78889614545084	0.06865699802184577	0.6125418060693327	0.0	1.2428849426630977	0.048063619537070015
21290000	-3197.094107850405	-3148.360153606661	-48.7339542437443	-3148.360153606661	20.998016108720066	1.0	0.007969777350096314	0.2901892412779587	0.6992338489895488	0.30076615101044524	-39.88853249699119	0.025570133833141846	0.9277197928516254	0.0	0.7268502068905407	0.07207399868192998
21300000	-3213.6089381910692	-3154.2561498667387	-59.35278832433053	-3154.2561498667387	32.1113712472339	1.0	0.013946661470714213	0.3345714117975386	0.6992338489895488	0.30076615101044524	-50.367727135781685	0.09814666782790961	0.6088252238925203	0.0	1.2858648010324216	0.038312160930409865
21310000	-3204.0927885097603	-3156.519726422806	-47.57306208695465	-3156.519726422806	15.918223753142781	1.0	0.004341081099765682	0.3243030613213962	0.6705695399835847	0.32943046001641174	-38.61864103077352	0.23183101040928383	0.1578977466593235	0.0	0.7107809298009237	0.07242726678597357
21320000	-3201.0674348242637	-3151.1712795576354	-49.896155266628135	-3151.1712795576354	14.700368704179763	1.0	0.005992791754783573	0.31271713960286884	0.6852997505839763	0.3147002494160202	-40.97745321213646	0.10801106626747549	0.4875300089780011	0.0	0.8286061409203479	0.06353427441547893
21330000	-3200.0674329435237	-3156.765004168351	-43.30242877517255	-3156.765004168351	9.873533752711712	1.0	0.040282450077601534	0.4157044029439932	0.694553092754316	0.3054469072456798	-34.10298639927896	0.39902693527587224	0.098235565548657	0.0	0.6425543903936491	0.0791810396862977
21340000	-3197.7517120297107	-3152.392083996974	-45.35962803273642	-3152.392083996974	14.726382609356184	1.0	0.0011604656988079697	0.3120680650894984	0.6783248352887004	0.3216751647112954	-36.4429647512899	0.22653279914393112	0.37720534381015935	0.0	0.5325260184912513	0.08814916351355359
21350000	-3211.6953773121754	-3155.204196808832	-56.49118050334339	-3155.204196808832	24.330497433523583	1.0	0.004387222822361247	0.33814324259264167	0.7047329210518305	0.2952670789481653	-47.49567383909138	0.07217824912684231	0.44453734276368273	0.0	1.0835505568906703	0.04648016859310372
21360000	-3198.6680530990434	-3155.2335708904443	-43.43448220859913	-3155.2335708904443	11.547020847593945	1.0	0.0023810812594436594	0.2125701546454047	0.715420215006868	0.2845797849931278	-34.892520503765255	0.23172147826023543	0.23199584007580004	0.0	0.5073597973638548	0.0972320174925011
21370000	-3204.320837035136	-3157.3545779154597	-46.96625911967624	-3157.3545779154597	12.41676036860357	1.0	0.010252491871833613	0.3228733874302781	0.6999443856820865	0.3000556143179102	-38.016178317137616	0.3082453719335314	0.2977138322932525	0.0	0.89931855753994	0.06766682697665335
21380000	-3201.331830443337	-3153.8751075927094	-47.45672285062754	-3153.8751075927094	18.031388305176755	1.0	0.02329860784154616	0.28859119982310744	0.6999443856820865	0.3000556143179102	-38.61670691542483	0.15595495134370893	0.4451107916351514	0.0	0.6512996052840948	0.08543121330151165
21390000	-3208.32517038145	-3152.9149733851	-55.410196996349995	-3152.9149733851	21.39958726190168	1.0	0.007705054724313841	0.35460898683991293	0.7028309246410643	0.2971690753589324	-46.36787492794418	0.14445482228383752	0.22958114136963872	0.0	0.9214707315115532	0.04487096019457025
21400000	-3208.674166195049	-3157.978467760542	-50.69569843450703	-3157.978467760542	16.19887467948369	1.0	0.016097685637380753	0.31039980989499066	0.699235792078655	0.3007642079213417	-41.78429411680268	0.13803868918857293	0.7378494038203897	0.0	0.7840508917885455	0.06358719311410865
21410000	-3196.060819210283	-3154.553957231946	-41.506861978337554	-3154.553957231946	9.903106454760769	1.0	0.03867584101322421	0.31158574152093743	0.7026101468683239	0.2973898531316728	-32.59171635820553	0.3249071620106989	0.24337349698033978	0.0	0.5119217239919499	0.09461054559824436
21420000	-3205.4450768421416	-3158.5479334192696	-46.897143422872	-3158.5479334192696	14.565038088596948	1.0	0.038850986522401855	0.2678075983050683	0.683059264691018	0.3169407353089789	-38.13021107777353	0.19805474706749077	0.5683129662914486	0.0	0.7016900115143918	0.06645862833714125
21430000	-3211.76906185103	-3157.655176424918	-54.113885426112304	-3157.655176424918	17.704649759704463	1.0	0.0091311497794894	0.4071269286967235	0.6797306050639762	0.32026939493601964	-44.93510776269643	0.10993393219246898	0.3135350678364207	0.0	1.1362497410011085	0.051173945263775535
21440000	-3208.5492937434797	-3161.989806503131	-46.559487240348645	-3161.989806503131	15.400182586232965	1.0	0.013962577559731362	0.3321584685636309	0.6612951249246162	0.3387048750753796	-37.58154361235253	0.1794464268139231	0.5001723385904991	0.0	0.6614321191122832	0.08599440997085238
21450000	-3202.774393265458	-3150.171667207285	-52.60272605817305	-3150.171667207285	20.947945372610988	1.0	0.08928338459491926	0.19015040557314244	0.7142761788123266	0.2857238211876705	-44.16889019904577	0.1772354158855932	0.19181015905375923	0.0	1.0823115743876994	0.04938024341767101
21460000	-3196.198565168049	-3151.9129593298917	-44.285605838157345	-3151.9129593298917	11.71658906718467	1.0	0.048601188762260335	0.24641263614382772	0.7156518287802904	0.28434817121970674	-35.59991121716652	0.5401422062077565	0.030265571060068823	0.0	0.5525186407187731	0.09622558757604838
21470000	-3202.772343784114	-3155.3878711697007	-47.38447261441356	-3155.3878711697007	13.30790968143039	1.0	0.031769950893160676	0.28959982570247705	0.7116416496093828	0.28835835039061325	-38.541041356470245	0.24797974741954312	0.5702021546607374	0.0	0.645710097603619	0.06538275266873529
21480000	-3197.542153834104	-3154.3218379644823	-43.220315869621516	-3154.3218379644823	12.253557552396607	1.0	0.015073648282801734	0.2932571566849803	0.713878627646099	0.2861213723538972	-34.364596536941754	0.2878886002992356	0.3437442450947797	0.0	0.593176531203928	0.09098756683562657
21490000	-3217.7872646872393	-3163.940493074833	-53.846771612406386	-3163.940493074833	35.032405559142376	1.0	0.029169821837721644	0.22249423592961792	0.6876636591369414	0.3123363408630548	-45.26046983359328	0.053271339618468104	0.8996200772554953	0.0	0.8815789612504892	0.055173276948536604
21500000	-3196.0844309906347	-3151.308621801552	-44.7758091890827	-3151.308621801552	14.442497031087742	1.0	0.0014419744334895521	0.23788289066381663	0.6938195358220722	0.306180464177924	-36.12443510865487	0.14528570467981303	0.7282465128654384	0.0	0.5114126632676962	0.09221765192278153
21510000	-3206.275075552595	-3155.185786916723	-51.089288635872144	-3155.185786916723	20.030016666870665	1.0	0.011862147134228868	0.22989165706364403	0.683641171275738	0.31635882872425825	-42.47117551590373	0.024525707475071434	0.9242760451974826	0.0	0.7655131635774335	0.06575680258404837
21520000	-3203.596649088266	-3155.197529900228	-48.399119188038284	-3155.197529900228	16.127824652848616	1.0	0.0015239908950345003	0.2268960429638889	0.6845299401051718	0.3154700598948246	-39.793766009621095	0.11539384865385591	0.6055233192891923	0.0	0.6890555776936741	0.06647643794098387
21530000	-3205.889432541722	-3152.4054304108445	-53.484002130877364	-3152.4054304108445	23.241329033132846	1.0	0.03036011436649752	0.26935989587762416	0.6730834031205919	0.32691659687940444	-44.71142395275593	0.05629398548455455	0.9062552012981655	0.0	0.8008254059771397	0.05375543316702759
21540000	-3198.1042765015873	-3154.696421712742	-43.40785478884534	-3154.696421712742	12.900089631227473	1.0	0.026702239760822585	0.2869026613540174	0.7047214187207151	0.2952785812792812	-34.5735824538318	0.25289895531825346	0.6008915547335818	0.0	0.6320910382959161	0.08611253889115715
21550000	-3196.022887219474	-3149.7725830675945	-46.250304151879476	-3149.7725830675945	16.822649624298943	1.0	0.03190799427514767	0.29370466827847774	0.6914614067590165	0.30853859324098093	-37.39309146924529	0.1329714978770224	0.819924915464435	0.0	0.5992204437372632	0.0801172038875094
21560000	-3204.901263025111	-3157.395187636755	-47.50607538835599	-3157.395187636755	17.33580765683938	1.0	0.025237857997885405	0.2956809698942397	0.681653307946378	0.3183466920536194	-38.64229405648537	0.18053044715974453	0.37202674260401825	0.0	0.5688794775996787	0.08083053937868807
21570000	-3199.5361513659045	-3155.6887678114085	-43.84738355449602	-3155.6887678114085	14.500252205430348	1.0	0.03532278804416714	0.23999572098272756	0.6604499692307292	0.3395500307692683	-35.18739772350001	0.2659395788840214	0.634392519039878	0.0	0.5211257133250001	0.09665053778913728
21580000	-3200.671227040363	-3158.5641715578345	-42.107055482528736	-3158.5641715578345	11.003424505629898	1.0	0.03532278804416714	0.23999572098272756	0.7193246327938233	0.2806753672061742	-33.44706965153273	0.36573697443995296	0.2028242954491622	0.0	0.6080996946743624	0.10494856365222077
21590000	-3195.0368799016846	-3156.408649801168	-38.628230100516824	-3156.408649801168	9.389776445884207	1.0	0.0016205759439899448	0.24108236886076007	0.6913253098466673	0.3086746901533302	-29.963843922107763	0.32446238557339524	0.6867217628549354	0.0	0.5109123408963686	0.12722052262801997
21600000	-3203.289569939465	-3162.680852161885	-40.60871777757971	-3162.680852161885	10.387661828801075	1.0	0.006239709327766369	0.34007474613484684	0.711564067047957	0.2884359329520405	-31.6076069200451	0.08391325483537924	0.8368660090850097	0.0	0.5387356282010608	0.11645012976094445
21610000	-3194.2228814100235	-3150.0079012960796	-44.21498011394403	-3150.0079012960796	14.820421333302619	1.0	0.011818074411468663	0.24963295544016006	0.6898164681893362	0.3101835318106612	-35.51662852099599	0.09941371834482401	0.8189282124562733	0.0	0.5117710892545704	0.08746192464084876
21620000	-3197.9972854204266	-3155.831379895603	-42.165905524823835	-3155.831379895603	9.853677027699003	1.0	0.008614237380717985	0.42319075824967045	0.7057733930796055	0.29422660692039193	-32.948758338953084	0.2615778461114618	0.3763979932861906	0.0	0.667277577160857	0.08936822448532573
21630000	-3208.3736585451493	-3158.198638647479	-50.17501989767036	-3158.198638647479	17.224919011547613	1.0	0.019042834327649902	0.2584345939021907	0.6723893299170196	0.3276106700829811	-41.44286971036537	0.08184384505481448	0.7265923773287367	0.0	0.7430119991715385	0.06921492135103612
21640000	-3203.1706331905866	-3161.480765351476	-41.68986783911086	-3161.480765351476	10.500134171683023	1.0	0.02179372469683084	0.28373992129950787	0.6830738594818413	0.3169261405181594	-32.86644248124068	0.18791677433660944	0.5412264010888124	0.0	0.5310693293131911	0.11093874100553881
21650000	-3207.387916832291	-3157.7223373544957	-49.66557947779529	-3157.7223373544957	19.160390152814962	1.0	0.03792602852923569	0.2567343212327205	0.7039866582346452	0.29601334176535554	-40.939870134390226	0.11163687304820603	0.5470536065511016	0.0	0.8002572939255324	0.06205851304356983
21660000	-3199.741357772452	-3158.96036210291	-40.78099566954172	-3158.96036210291	9.755227599420927	1.0	0.06736801861789994	0.2459252949063342	0.7050372934715852	0.29496270652841233	-32.0972305003591	0.31551678149970064	0.3811185183359402	0.0	0.509667431048307	0.09850466844164885
21670000	-3200.3010441797755	-3157.2834047819533	-43.01763939782203	-3157.2834047819533	11.793945650269864	1.0	0.011691011511294307	0.26125457046933154	0.6758427902761065	0.3241572097238909	-34.27489718826639	0.10788655346050544	0.764961548059401	0.0	0.6299845583713372	0.09719681457336109
21680000	-3211.856737648945	-3159.2534504018768	-52.60328724706837	-3159.2534504018768	20.66009009358718	1.0	0.0025230884664233563	0.24948410946834867	0.6875351937675996	0.3124648062323944	-43.905517153996186	0.11113667221260405	0.7591852846775927	0.0	0.6764727004611777	0.06082523643883266
21690000	-3201.0959985086156	-3155.6843367471397	-45.411661761475806	-3155.6843367471397	13.81927354434011	1.0	0.037379421302230126	0.25017147230247155	0.7136267647319094	0.2863732352680847	-36.711209151235266	0.10282355247963987	0.8558577525328148	0.0	0.62882540109691	0.08084451701351596
